eventid,date,time,ild_depth,ild_temp
510455900,2005-06-01,12:00:00,17.6066946080187,20.2660524094222
510455900,2005-06-01,18:00:00,22.0453637597998,20.1255597351574
510455900,2005-06-02,00:00:00,20.5893170035167,20.3573198388916
510455900,2005-06-02,06:00:00,18.9551515244875,20.2583642383069
510455900,2005-06-02,12:00:00,18.4910060190877,20.2530386092439
510455900,2005-06-02,18:00:00,22.2530438626216,20.2508227415785
510455900,2005-06-03,00:00:00,20.7909992420971,20.5535765297999
510455900,2005-06-03,06:00:00,19.042960873047,20.7350094306581
510455900,2005-06-03,12:00:00,16.6661021671276,20.9010544257182
510455900,2005-06-03,18:00:00,15.3361364001857,21.0984107114679
510455900,2005-06-04,00:00:00,16.8793020359821,21.1479130727884
510455900,2005-06-04,06:00:00,15.4375339560501,21.1764457592936
510455900,2005-06-04,12:00:00,14.9390322943025,21.0589405241907
510455900,2005-06-04,18:00:00,15.485326621855,20.6564135743037
510455900,2005-06-05,00:00:00,17.4592890777023,21.2035381432518
510455900,2005-06-05,06:00:00,16.5815674357116,21.325597771588
510455900,2005-06-05,12:00:00,17.5184701517092,21.2321174162298
510455900,2005-06-05,18:00:00,20.3443157822736,21.4468028856579
510455900,2005-06-06,00:00:00,19.2568284382276,21.442833582039
510455900,2005-06-06,06:00:00,19.4604630393005,21.5450707582018
510455900,2005-06-06,12:00:00,18.6683023892224,21.5613928607455
510455900,2005-06-06,18:00:00,23.4301956037883,21.5018168734611
510455900,2005-06-07,00:00:00,16.8827849276503,21.5097331659533
510455900,2005-06-07,06:00:00,17.7262112287401,21.5583636571097
510455900,2005-06-07,12:00:00,15.6185769772766,21.5680026887609
510455900,2005-06-07,18:00:00,19.3010671887395,21.622069951177
510455900,2005-06-08,00:00:00,14.07665371146,21.5309919119043
510455900,2005-06-08,06:00:00,15.9736629257562,21.4704246572666
510455900,2005-06-08,12:00:00,15.7353628273165,21.6166199162062
510455900,2005-06-08,18:00:00,15.4887484354519,21.843467387802
510455900,2005-06-09,00:00:00,16.6660393814763,21.7969431801608
510455900,2005-06-09,06:00:00,16.1855505576452,21.8635322513181
510455900,2005-06-09,12:00:00,14.1172494693918,21.813627414979
510455900,2005-06-09,18:00:00,15.1943151906345,21.8104218340344
510455900,2005-06-10,00:00:00,14.3254506423056,22.1903232373556
510455900,2005-06-10,06:00:00,14.8517433498596,21.739805057511
510455900,2005-06-10,12:00:00,14.4651751788763,21.6791516505454
510455900,2005-06-10,18:00:00,16.6061301209807,21.9283996203022
510455900,2005-06-11,00:00:00,17.2599549973775,21.8198455913963
510455900,2005-06-11,06:00:00,30.4235202862673,21.7827622677643
510455900,2005-06-11,12:00:00,19.1502607830105,21.8264238732746
510455900,2005-06-11,18:00:00,24.9908102414577,21.9499086521961
511603400,2016-10-15,00:00:00,85.9373081789501,12.6951435180439
511603400,2016-10-15,06:00:00,83.3144588682406,12.8587386256479
511603400,2016-10-15,12:00:00,90.0858573825089,12.9512384952363
511603400,2016-10-16,06:00:00,85.2255760377261,13.1054707445119
511603400,2016-10-17,06:00:00,83.5552736705082,13.751265747895
511603400,2016-10-17,18:00:00,99.2063013555127,13.8122757887494
511603400,2016-10-18,12:00:00,75.9871532424216,13.6819176036196
511603400,2016-10-18,18:00:00,88.3584903664953,13.3208836268444
511603400,2016-10-19,00:00:00,102.988009503955,13.7607317085538
