"","date","Depth","nrecs","MeanTemp","MinTemp","MaxTemp","bin","MeanPDT"
"100",2020-09-13,20,1,17.34,17.34,17.34,5,17.34
"101",2020-09-13,28,1,16.58,16.58,16.58,6,16.58
"102",2020-09-13,32,2,16.575,16.07,17.08,7,16.575
"103",2020-09-13,76,1,13.27,13.27,13.27,8,13.27
"104",2020-09-14,0,7,17.5185714285714,17.34,17.59,1,17.465
"105",2020-09-14,4,1,17.85,17.85,17.85,2,17.85
"106",2020-09-14,8,2,17.08,17.08,17.08,3,17.08
"107",2020-09-14,12,2,17.08,17.08,17.08,4,17.08
"108",2020-09-14,16,2,17.465,17.34,17.59,5,17.465
"109",2020-09-14,20,3,17.2533333333333,17.08,17.34,6,17.21
"110",2020-09-14,24,2,17.34,17.34,17.34,7,17.34
"111",2020-09-14,28,1,15.81,15.81,15.81,8,15.81
"112",2020-09-14,56,1,15.56,15.56,15.56,9,15.56
"113",2020-09-14,64,1,15.05,15.05,15.05,10,15.05
"114",2020-09-14,96,1,13.02,13.02,13.02,11,13.02
"115",2020-09-14,208,1,11.75,11.75,11.75,12,11.75
"116",2020-09-14,272,1,11.5,11.5,11.5,13,11.5
"117",2020-09-15,0,7,18.3542857142857,17.34,19.37,1,18.355
"118",2020-09-15,4,5,18.61,17.85,19.12,2,18.485
"119",2020-09-15,8,3,18.61,17.59,19.12,3,18.355
"120",2020-09-15,12,3,17.34,17.34,17.34,4,17.34
"121",2020-09-15,16,2,17.465,17.34,17.59,5,17.465
"122",2020-09-15,20,2,18.1,17.34,18.86,6,18.1
"123",2020-09-15,24,1,17.34,17.34,17.34,7,17.34
"124",2020-09-15,32,1,17.34,17.34,17.34,8,17.34
"125",2020-09-15,60,1,18.1,18.1,18.1,9,18.1
"126",2020-09-16,0,11,19.0027272727273,18.1,19.37,1,18.735
"127",2020-09-16,4,4,18.6725,18.1,19.12,2,18.61
"128",2020-09-16,8,3,18.6066666666667,18.35,18.86,3,18.605
"129",2020-09-16,12,4,18.225,17.85,18.35,4,18.1
"130",2020-09-16,16,2,18.1,18.1,18.1,5,18.1
"131",2020-09-16,28,1,18.35,18.35,18.35,6,18.35
"132",2020-09-17,0,11,19.1409090909091,18.86,19.37,1,19.115
"133",2020-09-17,4,6,19.2033333333333,19.12,19.37,2,19.245
"134",2020-09-17,8,3,18.9466666666667,18.86,19.12,3,18.99
"135",2020-09-17,12,1,19.12,19.12,19.12,4,19.12
"136",2020-09-17,16,1,18.86,18.86,18.86,5,18.86
"137",2020-09-17,20,2,18.86,18.86,18.86,6,18.86
"138",2020-09-17,56,1,16.58,16.58,16.58,7,16.58
"139",2020-09-18,0,5,19.574,19.37,20.39,1,19.88
"140",2020-09-18,4,5,20.132,19.62,20.39,2,20.005
"141",2020-09-18,8,1,19.88,19.88,19.88,3,19.88
"142",2020-09-18,12,1,19.12,19.12,19.12,4,19.12
"143",2020-09-18,16,1,20.13,20.13,20.13,5,20.13
"144",2020-09-18,20,2,18.23,17.85,18.61,6,18.23
"145",2020-09-18,28,1,16.32,16.32,16.32,7,16.32
"146",2020-09-18,596,1,10.99,10.99,10.99,8,10.99
"147",2020-09-19,0,4,20.9575,20.39,21.4,1,20.895
"148",2020-09-19,4,4,20.9575,20.13,21.4,2,20.765
"149",2020-09-19,8,1,20.64,20.64,20.64,3,20.64
"150",2020-09-19,12,2,20.515,20.39,20.64,4,20.515
"151",2020-09-19,16,2,20.89,20.89,20.89,5,20.89
"152",2020-09-19,20,3,19.5366666666667,18.35,20.64,6,19.495
"153",2020-09-19,24,4,20.26,19.12,20.89,7,20.005
"154",2020-09-19,28,3,19.8766666666667,19.62,20.39,8,20.005
"155",2020-09-19,116,1,12.26,12.26,12.26,9,12.26
"156",2020-09-19,132,1,12.77,12.77,12.77,10,12.77
"157",2020-09-20,0,2,21.275,21.15,21.4,1,21.275
"158",2020-09-20,4,8,21.815,21.15,22.16,2,21.655
"159",2020-09-20,8,4,21.3375,20.89,21.66,3,21.275
"160",2020-09-20,12,2,21.4,21.4,21.4,4,21.4
"161",2020-09-20,16,3,21.4,21.4,21.4,5,21.4
"162",2020-09-20,20,1,21.4,21.4,21.4,6,21.4
"163",2020-09-20,24,2,21.53,21.4,21.66,7,21.53
"164",2020-09-20,128,1,12.77,12.77,12.77,8,12.77
"165",2020-09-20,144,1,12.26,12.26,12.26,9,12.26
"166",2020-09-20,240,1,11.75,11.75,11.75,10,11.75
"167",2020-09-21,4,10,21.76,21.66,21.91,1,21.785
"168",2020-09-21,8,6,21.7016666666667,21.66,21.91,2,21.785
"169",2020-09-21,12,4,21.655,21.4,21.91,3,21.655
"170",2020-09-21,16,2,21.785,21.66,21.91,4,21.785
"171",2020-09-21,20,3,21.49,21.15,21.66,5,21.405
"172",2020-09-22,0,5,21.2,21.15,21.4,1,21.275
"173",2020-09-22,8,2,20.64,19.88,21.4,2,20.64
"174",2020-09-22,12,2,20.64,20.13,21.15,3,20.64
"175",2020-09-22,16,2,20.89,20.89,20.89,4,20.89
"176",2020-09-22,20,2,20.64,19.88,21.4,5,20.64
"177",2020-09-22,24,1,21.15,21.15,21.15,6,21.15
"178",2020-09-22,32,1,19.12,19.12,19.12,7,19.12
"179",2020-09-22,192,1,11.75,11.75,11.75,8,11.75
"180",2020-09-22,348,1,11.24,11.24,11.24,9,11.24
"181",2020-09-22,420,1,10.99,10.99,10.99,10,10.99
"182",2020-09-22,424,1,11.24,11.24,11.24,11,11.24
"183",2020-09-23,0,5,21.452,21.4,21.66,1,21.53
"184",2020-09-23,4,2,21.66,21.66,21.66,2,21.66
"185",2020-09-23,12,6,21.36,20.89,21.66,3,21.275
"186",2020-09-23,20,1,20.39,20.39,20.39,4,20.39
"187",2020-09-23,104,1,12.26,12.26,12.26,5,12.26
"188",2020-09-23,108,1,12,12,12,6,12
"189",2020-09-23,120,1,12.26,12.26,12.26,7,12.26
"190",2020-09-24,0,5,21.148,20.89,21.4,1,21.145
"191",2020-09-24,4,9,21.26,20.89,21.66,2,21.275
"192",2020-09-24,8,6,21.4466666666667,21.15,21.66,3,21.405
"193",2020-09-24,12,4,21.085,20.89,21.15,4,21.02
"194",2020-09-24,16,1,21.66,21.66,21.66,5,21.66
"195",2020-09-25,0,10,19.826,19.37,20.64,1,20.005
"196",2020-09-25,4,10,20.006,19.12,20.64,2,19.88
"197",2020-09-25,8,3,20.3033333333333,19.88,20.64,3,20.26
"198",2020-09-25,12,1,20.13,20.13,20.13,4,20.13
"199",2020-09-25,16,1,19.37,19.37,19.37,5,19.37
"200",2020-09-26,0,6,19.2016666666667,18.86,19.62,1,19.24
"201",2020-09-26,4,4,19.7475,19.62,20.13,2,19.875
"202",2020-09-26,8,2,20.13,20.13,20.13,3,20.13
"203",2020-09-26,12,3,19.6233333333333,19.12,20.13,4,19.625
"204",2020-09-26,16,5,20.028,19.62,20.13,5,19.875
"205",2020-09-26,20,2,20.005,19.88,20.13,6,20.005
"206",2020-09-26,24,1,19.62,19.62,19.62,7,19.62
"207",2020-09-26,28,1,19.37,19.37,19.37,8,19.37
"208",2020-09-26,32,1,19.88,19.88,19.88,9,19.88
"209",2020-09-27,0,4,20.26,19.88,20.64,1,20.26
"210",2020-09-27,4,2,20.515,20.39,20.64,2,20.515
"211",2020-09-27,8,3,20.3,20.13,20.64,3,20.385
"212",2020-09-27,12,1,20.64,20.64,20.64,4,20.64
"213",2020-09-27,16,4,20.5775,20.39,20.64,5,20.515
"214",2020-09-27,20,2,20.005,19.88,20.13,6,20.005
"215",2020-09-27,24,3,20.39,20.39,20.39,7,20.39
"216",2020-09-27,28,2,20.13,20.13,20.13,8,20.13
"217",2020-09-27,32,1,20.39,20.39,20.39,9,20.39
"218",2020-09-27,36,3,20.0466666666667,19.62,20.39,10,20.005
"219",2020-09-28,0,5,20.338,20.13,20.39,1,20.26
"220",2020-09-28,4,5,20.286,20.13,20.39,2,20.26
"221",2020-09-28,8,1,20.39,20.39,20.39,3,20.39
"222",2020-09-28,12,1,20.39,20.39,20.39,4,20.39
"223",2020-09-28,16,1,20.39,20.39,20.39,5,20.39
"224",2020-09-28,24,8,20.325,20.13,20.39,6,20.26
"225",2020-09-28,28,2,20.39,20.39,20.39,7,20.39
"226",2020-09-28,32,2,20.26,20.13,20.39,8,20.26
"227",2020-09-29,0,1,20.13,20.13,20.13,1,20.13
"228",2020-09-29,4,2,20.39,20.39,20.39,2,20.39
"229",2020-09-29,8,1,20.39,20.39,20.39,3,20.39
"230",2020-09-29,12,2,20.26,20.13,20.39,4,20.26
"231",2020-09-29,16,4,20.325,20.13,20.39,5,20.26
"232",2020-09-29,20,3,20.05,19.88,20.39,6,20.135
"233",2020-09-29,24,4,20.195,20.13,20.39,7,20.26
"234",2020-09-29,28,2,20.005,19.88,20.13,8,20.005
"235",2020-09-29,32,4,19.94,19.62,20.13,9,19.875
"236",2020-09-29,36,2,19.75,19.62,19.88,10,19.75
"237",2020-09-30,0,1,20.13,20.13,20.13,1,20.13
"238",2020-09-30,4,3,20.0466666666667,19.88,20.13,2,20.005
"239",2020-09-30,8,1,20.13,20.13,20.13,3,20.13
"240",2020-09-30,20,1,19.88,19.88,19.88,4,19.88
"241",2020-09-30,24,6,19.9616666666667,19.62,20.13,5,19.875
"242",2020-09-30,28,3,19.8766666666667,19.62,20.13,6,19.875
"243",2020-09-30,32,2,19.75,19.62,19.88,7,19.75
"244",2020-10-01,0,8,19.815,19.62,19.88,1,19.75
"245",2020-10-01,4,3,19.88,19.88,19.88,2,19.88
"246",2020-10-01,8,4,19.6225,19.37,19.88,3,19.625
"247",2020-10-01,12,2,20.005,19.88,20.13,4,20.005
"248",2020-10-01,16,2,19.75,19.62,19.88,5,19.75
"249",2020-10-01,24,1,19.62,19.62,19.62,6,19.62
"250",2020-10-01,28,5,19.724,19.62,19.88,7,19.75
"251",2020-10-02,0,3,19.62,19.62,19.62,1,19.62
"252",2020-10-02,4,2,19.495,19.37,19.62,2,19.495
"253",2020-10-02,8,2,19.62,19.62,19.62,3,19.62
"254",2020-10-02,12,4,19.56,19.37,19.88,4,19.625
"255",2020-10-02,24,1,19.62,19.62,19.62,5,19.62
"256",2020-10-02,28,1,19.37,19.37,19.37,6,19.37
"257",2020-10-02,32,3,19.5366666666667,19.37,19.62,7,19.495
"258",2020-10-02,40,2,19.495,19.37,19.62,8,19.495
"259",2020-10-02,64,1,14.04,14.04,14.04,9,14.04
"260",2020-10-03,0,6,17.9333333333333,17.85,18.1,1,17.975
"261",2020-10-03,4,6,18.0583333333333,17.85,18.35,2,18.1
"262",2020-10-03,12,1,18.61,18.61,18.61,3,18.61
"263",2020-10-03,16,1,18.35,18.35,18.35,4,18.35
"264",2020-10-03,20,1,18.86,18.86,18.86,5,18.86
"265",2020-10-03,24,3,18.61,17.85,19.37,6,18.61
"266",2020-10-03,32,2,18.605,18.35,18.86,7,18.605
"267",2020-10-03,36,2,18.48,18.1,18.86,8,18.48
"268",2020-10-03,40,1,18.86,18.86,18.86,9,18.86
"269",2020-10-03,88,1,12.77,12.77,12.77,10,12.77
"270",2020-10-03,92,1,12.51,12.51,12.51,11,12.51
"271",2020-10-04,0,11,17.1309090909091,16.58,17.85,1,17.215
"272",2020-10-04,4,5,16.98,16.83,17.08,2,16.955
"273",2020-10-04,8,1,17.08,17.08,17.08,3,17.08
"274",2020-10-04,32,2,17.465,17.08,17.85,4,17.465
"275",2020-10-04,40,2,16.83,16.83,16.83,5,16.83
"276",2020-10-04,52,1,17.08,17.08,17.08,6,17.08
"277",2020-10-04,56,1,16.83,16.83,16.83,7,16.83
"278",2020-10-04,276,1,11.75,11.75,11.75,8,11.75
"279",2020-10-04,328,1,11.5,11.5,11.5,9,11.5
"280",2020-10-05,0,8,16.5125,16.32,16.83,1,16.575
"281",2020-10-05,4,6,16.7033333333333,16.32,16.83,2,16.575
"282",2020-10-05,20,1,16.32,16.32,16.32,3,16.32
"283",2020-10-05,28,1,16.07,16.07,16.07,4,16.07
"284",2020-10-05,32,2,16.955,16.83,17.08,5,16.955
"285",2020-10-05,36,2,16.195,16.07,16.32,6,16.195
"286",2020-10-05,40,1,16.83,16.83,16.83,7,16.83
"287",2020-10-05,44,1,17.08,17.08,17.08,8,17.08
"288",2020-10-05,48,2,16.7,16.32,17.08,9,16.7
"289",2020-10-05,52,1,13.53,13.53,13.53,10,13.53
"290",2020-10-06,0,14,14.9964285714286,14.29,15.81,1,15.05
"291",2020-10-06,4,1,14.29,14.29,14.29,2,14.29
"292",2020-10-06,8,1,14.29,14.29,14.29,3,14.29
"293",2020-10-06,20,1,16.07,16.07,16.07,4,16.07
"294",2020-10-06,24,1,15.81,15.81,15.81,5,15.81
"295",2020-10-06,32,1,16.07,16.07,16.07,6,16.07
"296",2020-10-06,36,3,15.6433333333333,14.54,16.32,7,15.43
"297",2020-10-06,48,1,13.53,13.53,13.53,8,13.53
"298",2020-10-06,52,2,16.07,16.07,16.07,9,16.07
"299",2020-10-07,0,9,13.7255555555556,12.77,14.29,1,13.53
"300",2020-10-07,4,1,14.29,14.29,14.29,2,14.29
"301",2020-10-07,12,1,14.29,14.29,14.29,3,14.29
"302",2020-10-07,20,1,13.02,13.02,13.02,4,13.02
"303",2020-10-07,28,1,13.02,13.02,13.02,5,13.02
"304",2020-10-07,32,1,14.29,14.29,14.29,6,14.29
"305",2020-10-07,36,2,13.02,13.02,13.02,7,13.02
"306",2020-10-07,40,1,13.02,13.02,13.02,8,13.02
"307",2020-10-07,84,1,12.77,12.77,12.77,9,12.77
"308",2020-10-07,88,1,12.51,12.51,12.51,10,12.51
"309",2020-10-07,100,1,12.51,12.51,12.51,11,12.51
"310",2020-10-07,112,2,12.51,12.51,12.51,12,12.51
"311",2020-10-07,116,2,12.51,12.51,12.51,13,12.51
"312",2020-10-07,124,1,12.51,12.51,12.51,14,12.51
"313",2020-10-08,0,8,13.08375,12.51,13.53,1,13.02
"314",2020-10-08,4,2,12.77,12.77,12.77,2,12.77
"315",2020-10-08,8,1,13.78,13.78,13.78,3,13.78
"316",2020-10-08,12,1,14.29,14.29,14.29,4,14.29
"317",2020-10-08,20,1,12.77,12.77,12.77,5,12.77
"318",2020-10-08,24,1,12.51,12.51,12.51,6,12.51
"319",2020-10-08,32,3,12.6833333333333,12.51,12.77,7,12.64
"320",2020-10-08,36,1,12.77,12.77,12.77,8,12.77
"321",2020-10-08,40,2,12.64,12.51,12.77,9,12.64
"322",2020-10-08,52,1,12,12,12,10,12
"323",2020-10-08,84,2,11.5,11.5,11.5,11,11.5
"324",2020-10-08,100,2,11.5,11.5,11.5,12,11.5
"325",2020-10-09,0,3,14.0366666666667,13.78,14.29,1,14.035
"326",2020-10-09,4,6,13.9083333333333,13.02,14.29,2,13.655
"327",2020-10-09,16,1,14.29,14.29,14.29,3,14.29
"328",2020-10-09,28,1,12.77,12.77,12.77,4,12.77
"329",2020-10-09,32,2,12.77,12.77,12.77,5,12.77
"330",2020-10-09,36,1,13.02,13.02,13.02,6,13.02
"331",2020-10-09,40,1,13.53,13.53,13.53,7,13.53
"332",2020-10-09,44,1,13.78,13.78,13.78,8,13.78
"333",2020-10-09,48,4,13.4625,13.27,14.04,9,13.655
"334",2020-10-09,52,1,13.53,13.53,13.53,10,13.53
"335",2020-10-09,76,2,12.26,12.26,12.26,11,12.26
"336",2020-10-09,80,1,12.26,12.26,12.26,12,12.26
"337",2020-10-09,88,1,12.26,12.26,12.26,13,12.26
"338",2020-10-10,0,2,14.165,14.04,14.29,1,14.165
"339",2020-10-10,4,2,14.165,14.04,14.29,2,14.165
"340",2020-10-10,8,1,14.29,14.29,14.29,3,14.29
"341",2020-10-10,12,2,14.29,14.29,14.29,4,14.29
"342",2020-10-10,16,1,14.54,14.54,14.54,5,14.54
"343",2020-10-10,20,5,14.29,14.29,14.29,6,14.29
"344",2020-10-10,24,3,14.29,14.29,14.29,7,14.29
"345",2020-10-10,28,4,14.2275,14.04,14.54,8,14.29
"346",2020-10-10,36,1,14.29,14.29,14.29,9,14.29
"347",2020-10-10,40,2,14.415,14.29,14.54,10,14.415
"348",2020-10-10,48,2,14.29,14.29,14.29,11,14.29
"349",2020-10-11,0,4,13.975,13.78,14.04,1,13.91
"350",2020-10-11,4,3,13.9533333333333,13.78,14.04,2,13.91
"351",2020-10-11,8,1,14.04,14.04,14.04,3,14.04
"352",2020-10-11,12,1,14.04,14.04,14.04,4,14.04
"353",2020-10-11,16,2,14.04,14.04,14.04,5,14.04
"354",2020-10-11,20,3,13.8666666666667,13.78,14.04,6,13.91
"355",2020-10-11,28,1,14.04,14.04,14.04,7,14.04
"356",2020-10-11,40,1,13.78,13.78,13.78,8,13.78
"357",2020-10-11,44,3,13.8666666666667,13.78,14.04,9,13.91
"358",2020-10-11,48,2,13.78,13.78,13.78,10,13.78
"359",2020-10-11,52,1,12,12,12,11,12
"360",2020-10-11,68,1,12.26,12.26,12.26,12,12.26
"361",2020-10-11,72,1,12.26,12.26,12.26,13,12.26
"362",2020-10-11,76,1,12,12,12,14,12
"363",2020-10-12,0,12,14.04,14.04,14.04,1,14.04
"364",2020-10-12,4,1,14.04,14.04,14.04,2,14.04
"365",2020-10-12,8,1,14.04,14.04,14.04,3,14.04
"366",2020-10-12,12,1,14.04,14.04,14.04,4,14.04
"367",2020-10-12,24,1,14.04,14.04,14.04,5,14.04
"368",2020-10-12,64,1,14.04,14.04,14.04,6,14.04
"369",2020-10-13,0,9,13.9244444444444,13.78,14.04,1,13.91
"370",2020-10-13,4,3,13.78,13.78,13.78,2,13.78
"371",2020-10-13,12,2,14.04,14.04,14.04,3,14.04
"372",2020-10-13,16,1,13.78,13.78,13.78,4,13.78
"373",2020-10-13,20,1,13.78,13.78,13.78,5,13.78
"374",2020-10-13,28,1,13.78,13.78,13.78,6,13.78
"375",2020-10-13,36,2,13.91,13.78,14.04,7,13.91
"376",2020-10-13,40,1,14.04,14.04,14.04,8,14.04
"377",2020-10-13,48,1,13.78,13.78,13.78,9,13.78
"378",2020-10-13,52,1,13.78,13.78,13.78,10,13.78
"379",2020-10-13,56,1,13.78,13.78,13.78,11,13.78
"380",2020-10-13,60,2,13.78,13.78,13.78,12,13.78
"381",2020-10-14,0,6,13.74,13.53,14.04,1,13.785
"382",2020-10-14,4,3,13.78,13.78,13.78,2,13.78
"383",2020-10-14,8,2,13.78,13.78,13.78,3,13.78
"384",2020-10-14,12,1,13.78,13.78,13.78,4,13.78
"385",2020-10-14,40,1,13.78,13.78,13.78,5,13.78
"386",2020-10-14,64,1,13.78,13.78,13.78,6,13.78
"387",2020-10-17,0,13,13.4115384615385,13.02,13.53,1,13.275
"388",2020-10-17,8,1,13.53,13.53,13.53,2,13.53
"389",2020-10-17,20,1,13.78,13.78,13.78,3,13.78
"390",2020-10-17,24,1,13.27,13.27,13.27,4,13.27
"391",2020-10-17,28,1,13.02,13.02,13.02,5,13.02
"392",2020-10-17,36,1,13.53,13.53,13.53,6,13.53
"393",2020-10-17,40,1,11.24,11.24,11.24,7,11.24
"394",2020-10-17,44,1,13.78,13.78,13.78,8,13.78
"395",2020-10-17,56,1,10.73,10.73,10.73,9,10.73
"396",2020-10-17,80,1,10.48,10.48,10.48,10,10.48
"397",2020-10-17,92,1,10.48,10.48,10.48,11,10.48
"398",2020-10-17,96,1,10.48,10.48,10.48,12,10.48
"399",2020-10-17,104,1,10.48,10.48,10.48,13,10.48
"400",2020-10-18,0,16,13.559375,13.27,13.78,1,13.525
"401",2020-10-18,8,1,13.53,13.53,13.53,2,13.53
"402",2020-10-18,12,1,13.53,13.53,13.53,3,13.53
"403",2020-10-18,24,1,13.53,13.53,13.53,4,13.53
"404",2020-10-18,32,2,13.655,13.53,13.78,5,13.655
"405",2020-10-18,36,1,13.78,13.78,13.78,6,13.78
"406",2020-10-18,44,1,13.53,13.53,13.53,7,13.53
"407",2020-10-18,56,1,10.99,10.99,10.99,8,10.99
"408",2020-10-18,92,1,10.48,10.48,10.48,9,10.48
"409",2020-10-19,0,12,13.53,13.53,13.53,1,13.53
"410",2020-10-19,4,1,13.53,13.53,13.53,2,13.53
"411",2020-10-19,8,1,13.27,13.27,13.27,3,13.27
"412",2020-10-19,20,1,13.27,13.27,13.27,4,13.27
"413",2020-10-19,36,1,13.53,13.53,13.53,5,13.53
"414",2020-10-19,40,2,13.53,13.53,13.53,6,13.53
"415",2020-10-19,44,1,13.53,13.53,13.53,7,13.53
"416",2020-10-19,60,1,10.73,10.73,10.73,8,10.73
"417",2020-10-19,80,1,10.23,10.23,10.23,9,10.23
"418",2020-10-19,88,1,9.97,9.97,9.97,10,9.97
"419",2020-10-19,92,3,9.97,9.97,9.97,11,9.97
"420",2020-10-20,0,16,13.68875,13.53,14.04,1,13.785
"421",2020-10-20,4,1,13.53,13.53,13.53,2,13.53
"422",2020-10-20,12,1,13.53,13.53,13.53,3,13.53
"423",2020-10-20,24,1,13.53,13.53,13.53,4,13.53
"424",2020-10-20,32,2,13.53,13.53,13.53,5,13.53
"425",2020-10-20,40,1,13.53,13.53,13.53,6,13.53
"426",2020-10-20,44,1,13.53,13.53,13.53,7,13.53
"427",2020-10-20,48,1,13.53,13.53,13.53,8,13.53
"428",2020-10-20,52,1,13.53,13.53,13.53,9,13.53
