"","date","Depth","nrecs","MeanTemp","MinTemp","MaxTemp","bin","MeanPDT"
"374",2020-10-08,4,1,17.85,17.85,17.85,2,17.85
"375",2020-10-08,24,1,17.59,17.59,17.59,3,17.59
"376",2020-10-08,32,2,17.59,17.59,17.59,4,17.59
"377",2020-10-08,48,1,17.59,17.59,17.59,5,17.59
"378",2020-10-09,0,3,18.1,18.1,18.1,1,18.1
"379",2020-10-09,4,2,17.975,17.85,18.1,2,17.975
"380",2020-10-09,8,1,17.85,17.85,17.85,3,17.85
"381",2020-10-09,28,1,17.85,17.85,17.85,4,17.85
"382",2020-10-09,32,1,17.59,17.59,17.59,5,17.59
"383",2020-10-09,36,4,17.59,17.59,17.59,6,17.59
"384",2020-10-09,40,3,17.5066666666667,17.34,17.59,7,17.465
"385",2020-10-09,44,1,17.59,17.59,17.59,8,17.59
"386",2020-10-09,160,1,12.51,12.51,12.51,9,12.51
"387",2020-10-09,344,1,11.24,11.24,11.24,10,11.24
"388",2020-10-09,396,1,10.99,10.99,10.99,11,10.99
"389",2020-10-09,428,1,10.99,10.99,10.99,12,10.99
"390",2020-10-09,432,1,10.99,10.99,10.99,13,10.99
"391",2020-10-09,436,2,10.99,10.99,10.99,14,10.99
"392",2020-10-09,448,2,10.99,10.99,10.99,15,10.99
"393",2020-10-10,0,5,17.694,17.59,17.85,1,17.72
"394",2020-10-10,4,1,17.59,17.59,17.59,2,17.59
"395",2020-10-10,16,1,17.59,17.59,17.59,3,17.59
"396",2020-10-10,24,1,17.59,17.59,17.59,4,17.59
"397",2020-10-10,36,1,17.59,17.59,17.59,5,17.59
"398",2020-10-10,40,2,17.59,17.59,17.59,6,17.59
"399",2020-10-10,44,1,17.59,17.59,17.59,7,17.59
"400",2020-10-10,228,1,11.75,11.75,11.75,8,11.75
"401",2020-10-10,364,1,11.24,11.24,11.24,9,11.24
"402",2020-10-10,380,1,10.99,10.99,10.99,10,10.99
"403",2020-10-10,416,1,10.99,10.99,10.99,11,10.99
"404",2020-10-10,420,1,10.99,10.99,10.99,12,10.99
"405",2020-10-10,428,1,10.99,10.99,10.99,13,10.99
"406",2020-10-10,436,1,10.99,10.99,10.99,14,10.99
"407",2020-10-10,452,3,10.99,10.99,10.99,15,10.99
"408",2020-10-10,456,3,10.8166666666667,10.73,10.99,16,10.86
"409",2020-10-11,0,18,17.7344444444444,17.59,17.85,1,17.72
"410",2020-10-11,4,1,17.85,17.85,17.85,2,17.85
"411",2020-10-11,20,1,17.85,17.85,17.85,3,17.85
"412",2020-10-11,24,1,17.59,17.59,17.59,4,17.59
"413",2020-10-11,336,1,11.24,11.24,11.24,5,11.24
"414",2020-10-11,380,2,10.99,10.99,10.99,6,10.99
"415",2020-10-11,404,1,10.99,10.99,10.99,7,10.99
"416",2020-10-12,0,12,17.7633333333333,17.59,17.85,1,17.72
"417",2020-10-12,4,3,17.85,17.85,17.85,2,17.85
"418",2020-10-12,12,1,17.85,17.85,17.85,3,17.85
"419",2020-10-12,20,1,17.85,17.85,17.85,4,17.85
"420",2020-10-12,24,1,17.85,17.85,17.85,5,17.85
"421",2020-10-12,44,1,17.34,17.34,17.34,6,17.34
"422",2020-10-12,48,1,17.59,17.59,17.59,7,17.59
"423",2020-10-12,52,1,17.34,17.34,17.34,8,17.34
"424",2020-10-12,60,1,17.34,17.34,17.34,9,17.34
"425",2020-10-12,64,1,17.59,17.59,17.59,10,17.59
"426",2020-10-12,104,1,12.77,12.77,12.77,11,12.77
"427",2020-10-12,220,1,11.5,11.5,11.5,12,11.5
"428",2020-10-13,0,8,17.85,17.85,17.85,1,17.85
"429",2020-10-13,4,2,17.59,17.59,17.59,2,17.59
"430",2020-10-13,12,1,17.85,17.85,17.85,3,17.85
