"","date","Depth","nrecs","MeanTemp","MinTemp","MaxTemp","bin","MeanPDT"
"72",2020-09-26,32,1,14.8,14.8,14.8,4,14.8
"73",2020-09-26,36,4,14.605,14.54,14.8,5,14.67
"74",2020-09-26,40,7,14.8,14.8,14.8,6,14.8
"75",2020-09-26,44,4,14.8,14.8,14.8,7,14.8
"76",2020-09-26,48,2,14.8,14.8,14.8,8,14.8
"77",2020-09-26,52,1,14.54,14.54,14.54,9,14.54
"78",2020-09-26,56,2,14.54,14.54,14.54,10,14.54
"79",2020-09-26,72,1,14.29,14.29,14.29,11,14.29
"80",2020-09-27,4,3,14.54,14.54,14.54,1,14.54
"81",2020-09-27,8,1,14.29,14.29,14.29,2,14.29
"82",2020-09-27,32,6,14.7133333333333,14.54,14.8,3,14.67
"83",2020-09-27,36,3,14.7133333333333,14.54,14.8,4,14.67
"84",2020-09-27,40,9,14.7422222222222,14.54,14.8,5,14.67
"85",2020-09-27,44,1,14.8,14.8,14.8,6,14.8
"86",2020-09-27,48,1,14.54,14.54,14.54,7,14.54
"87",2020-09-27,56,1,14.54,14.54,14.54,8,14.54
"88",2020-09-28,0,1,14.29,14.29,14.29,1,14.29
"89",2020-09-28,4,2,14.54,14.54,14.54,2,14.54
"90",2020-09-28,24,2,14.67,14.54,14.8,3,14.67
"91",2020-09-28,28,1,14.8,14.8,14.8,4,14.8
"92",2020-09-28,32,6,14.7566666666667,14.54,14.8,5,14.67
"93",2020-09-28,36,8,14.7675,14.54,14.8,6,14.67
"94",2020-09-28,40,5,14.748,14.54,14.8,7,14.67
"95",2020-09-29,0,1,14.29,14.29,14.29,1,14.29
"96",2020-09-29,4,1,14.54,14.54,14.54,2,14.54
"97",2020-09-29,16,1,14.54,14.54,14.54,3,14.54
"98",2020-09-29,24,5,14.594,14.29,14.8,4,14.545
"99",2020-09-29,28,2,14.8,14.8,14.8,5,14.8
"100",2020-09-29,32,5,14.644,14.54,14.8,6,14.67
"101",2020-09-29,36,3,14.7133333333333,14.54,14.8,7,14.67
"102",2020-09-29,40,3,14.6266666666667,14.54,14.8,8,14.67
"103",2020-09-29,44,3,14.4566666666667,14.29,14.54,9,14.415
"104",2020-09-29,52,1,14.54,14.54,14.54,10,14.54
"105",2020-09-30,0,2,14.415,14.29,14.54,1,14.415
"106",2020-09-30,4,4,14.29,14.29,14.29,2,14.29
"107",2020-09-30,8,2,14.29,14.29,14.29,3,14.29
"108",2020-09-30,12,1,14.54,14.54,14.54,4,14.54
"109",2020-09-30,20,1,14.29,14.29,14.29,5,14.29
"110",2020-09-30,24,1,14.54,14.54,14.54,6,14.54
"111",2020-09-30,32,2,14.415,14.29,14.54,7,14.415
"112",2020-09-30,36,2,14.54,14.54,14.54,8,14.54
"113",2020-09-30,40,2,14.415,14.29,14.54,9,14.415
"114",2020-09-30,44,1,14.54,14.54,14.54,10,14.54
"115",2020-09-30,48,4,14.54,14.54,14.54,11,14.54
"116",2020-09-30,56,2,14.54,14.54,14.54,12,14.54
"117",2020-10-01,4,2,14.29,14.29,14.29,1,14.29
"118",2020-10-01,8,1,14.29,14.29,14.29,2,14.29
"119",2020-10-01,16,1,14.29,14.29,14.29,3,14.29
"120",2020-10-01,20,1,14.29,14.29,14.29,4,14.29
"121",2020-10-01,36,1,14.29,14.29,14.29,5,14.29
"122",2020-10-01,40,1,14.29,14.29,14.29,6,14.29
"123",2020-10-01,44,1,14.29,14.29,14.29,7,14.29
"124",2020-10-01,52,1,14.29,14.29,14.29,8,14.29
"125",2020-10-01,72,1,14.04,14.04,14.04,9,14.04
"126",2020-10-02,0,3,14.29,14.29,14.29,1,14.29
"127",2020-10-02,4,4,14.2275,14.04,14.29,2,14.165
"128",2020-10-02,8,3,14.2066666666667,14.04,14.29,3,14.165
"129",2020-10-02,12,3,14.29,14.29,14.29,4,14.29
"130",2020-10-02,16,4,14.29,14.29,14.29,5,14.29
"131",2020-10-02,20,1,14.29,14.29,14.29,6,14.29
"132",2020-10-02,24,1,14.29,14.29,14.29,7,14.29
"133",2020-10-02,32,1,14.29,14.29,14.29,8,14.29
"134",2020-10-02,36,3,14.29,14.29,14.29,9,14.29
"135",2020-10-02,48,1,14.29,14.29,14.29,10,14.29
"136",2020-10-02,56,1,14.29,14.29,14.29,11,14.29
"137",2020-10-03,0,1,14.29,14.29,14.29,1,14.29
"138",2020-10-03,4,2,14.04,14.04,14.04,2,14.04
"139",2020-10-03,8,3,14.1233333333333,14.04,14.29,3,14.165
"140",2020-10-03,12,1,14.29,14.29,14.29,4,14.29
"141",2020-10-03,16,2,14.29,14.29,14.29,5,14.29
"142",2020-10-03,20,2,14.165,14.04,14.29,6,14.165
"143",2020-10-03,28,2,14.29,14.29,14.29,7,14.29
"144",2020-10-03,32,2,14.415,14.29,14.54,8,14.415
"145",2020-10-03,36,1,14.29,14.29,14.29,9,14.29
"146",2020-10-03,40,1,14.29,14.29,14.29,10,14.29
"147",2020-10-03,48,5,14.29,14.04,14.54,11,14.29
"148",2020-10-03,52,2,14.29,14.29,14.29,12,14.29
"149",2020-10-03,56,1,14.29,14.29,14.29,13,14.29
"150",2020-10-04,0,3,14.04,14.04,14.04,1,14.04
"151",2020-10-04,4,1,14.04,14.04,14.04,2,14.04
"152",2020-10-04,8,2,14.165,14.04,14.29,3,14.165
"153",2020-10-04,12,2,14.04,14.04,14.04,4,14.04
"154",2020-10-04,16,2,14.04,14.04,14.04,5,14.04
"155",2020-10-04,20,1,14.04,14.04,14.04,6,14.04
"156",2020-10-04,24,2,14.165,14.04,14.29,7,14.165
"157",2020-10-04,28,1,14.29,14.29,14.29,8,14.29
"158",2020-10-04,32,2,14.04,14.04,14.04,9,14.04
"159",2020-10-04,36,2,14.04,14.04,14.04,10,14.04
"160",2020-10-04,40,2,14.165,14.04,14.29,11,14.165
"161",2020-10-04,44,1,14.04,14.04,14.04,12,14.04
"162",2020-10-04,48,1,14.04,14.04,14.04,13,14.04
"163",2020-10-04,52,2,14.29,14.29,14.29,14,14.29
"164",2020-10-04,68,1,14.04,14.04,14.04,15,14.04
"165",2020-10-05,0,3,14.04,14.04,14.04,1,14.04
"166",2020-10-05,4,4,14.04,14.04,14.04,2,14.04
"167",2020-10-05,8,2,14.04,14.04,14.04,3,14.04
"168",2020-10-05,12,1,14.04,14.04,14.04,4,14.04
"169",2020-10-05,16,1,14.04,14.04,14.04,5,14.04
"170",2020-10-05,20,2,14.04,14.04,14.04,6,14.04
"171",2020-10-05,24,1,14.04,14.04,14.04,7,14.04
"172",2020-10-05,28,2,14.04,14.04,14.04,8,14.04
"173",2020-10-05,32,2,14.04,14.04,14.04,9,14.04
"174",2020-10-05,36,2,14.04,14.04,14.04,10,14.04
"175",2020-10-05,48,2,14.04,14.04,14.04,11,14.04
"176",2020-10-05,52,1,13.78,13.78,13.78,12,13.78
"177",2020-10-05,60,1,14.04,14.04,14.04,13,14.04
"178",2020-10-05,64,1,14.04,14.04,14.04,14,14.04
"179",2020-10-06,0,1,14.04,14.04,14.04,1,14.04
"180",2020-10-06,4,4,13.975,13.78,14.04,2,13.91
"181",2020-10-06,8,5,13.936,13.78,14.04,3,13.91
"182",2020-10-06,12,1,14.04,14.04,14.04,4,14.04
"183",2020-10-06,16,1,14.04,14.04,14.04,5,14.04
"184",2020-10-06,24,4,14.04,14.04,14.04,6,14.04
"185",2020-10-06,28,2,14.04,14.04,14.04,7,14.04
"186",2020-10-06,32,3,14.04,14.04,14.04,8,14.04
"187",2020-10-06,44,2,14.04,14.04,14.04,9,14.04
"188",2020-10-06,56,1,14.04,14.04,14.04,10,14.04
"189",2020-10-06,60,1,14.04,14.04,14.04,11,14.04
"190",2020-10-07,0,1,13.78,13.78,13.78,1,13.78
"191",2020-10-07,4,3,13.78,13.78,13.78,2,13.78
"192",2020-10-07,8,2,13.78,13.78,13.78,3,13.78
"193",2020-10-07,12,5,13.832,13.78,14.04,4,13.91
"194",2020-10-07,20,3,13.78,13.78,13.78,5,13.78
"195",2020-10-07,24,2,14.04,14.04,14.04,6,14.04
"196",2020-10-07,32,2,14.04,14.04,14.04,7,14.04
"197",2020-10-07,36,3,14.04,14.04,14.04,8,14.04
"198",2020-10-07,40,1,13.78,13.78,13.78,9,13.78
"199",2020-10-07,44,1,13.78,13.78,13.78,10,13.78
"200",2020-10-07,48,1,14.04,14.04,14.04,11,14.04
"201",2020-10-07,64,1,14.04,14.04,14.04,12,14.04
"202",2020-10-08,0,3,13.78,13.78,13.78,1,13.78
"203",2020-10-08,4,1,13.78,13.78,13.78,2,13.78
"204",2020-10-08,8,2,13.78,13.78,13.78,3,13.78
"205",2020-10-08,12,2,13.78,13.78,13.78,4,13.78
"206",2020-10-08,16,2,13.91,13.78,14.04,5,13.91
"207",2020-10-08,20,4,13.845,13.78,14.04,6,13.91
"208",2020-10-08,28,2,13.91,13.78,14.04,7,13.91
"209",2020-10-08,32,1,13.78,13.78,13.78,8,13.78
"210",2020-10-08,36,1,14.04,14.04,14.04,9,14.04
"211",2020-10-08,40,1,14.04,14.04,14.04,10,14.04
"212",2020-10-08,44,2,14.04,14.04,14.04,11,14.04
"213",2020-10-08,48,2,13.91,13.78,14.04,12,13.91
"214",2020-10-08,64,1,13.78,13.78,13.78,13,13.78
"215",2020-10-08,68,1,14.04,14.04,14.04,14,14.04
"216",2020-10-09,4,3,13.78,13.78,13.78,1,13.78
"217",2020-10-09,8,1,13.78,13.78,13.78,2,13.78
"218",2020-10-09,12,1,13.78,13.78,13.78,3,13.78
"219",2020-10-09,16,2,13.78,13.78,13.78,4,13.78
"220",2020-10-09,20,1,13.78,13.78,13.78,5,13.78
"221",2020-10-09,28,2,13.78,13.78,13.78,6,13.78
"222",2020-10-09,48,1,13.78,13.78,13.78,7,13.78
"223",2020-10-09,52,1,13.78,13.78,13.78,8,13.78
"224",2020-10-09,56,1,13.78,13.78,13.78,9,13.78
"225",2020-10-09,64,1,13.78,13.78,13.78,10,13.78
"226",2020-10-09,68,1,14.04,14.04,14.04,11,14.04
"227",2020-10-11,0,2,13.78,13.78,13.78,1,13.78
"228",2020-10-11,4,4,13.78,13.78,13.78,2,13.78
"229",2020-10-11,8,1,13.53,13.53,13.53,3,13.53
"230",2020-10-11,16,2,13.78,13.78,13.78,4,13.78
"231",2020-10-11,64,1,13.78,13.78,13.78,5,13.78
"232",2020-10-12,0,10,13.58,13.53,13.78,1,13.655
"233",2020-10-12,4,3,13.53,13.53,13.53,2,13.53
"234",2020-10-12,8,1,13.53,13.53,13.53,3,13.53
"235",2020-10-12,12,1,13.53,13.53,13.53,4,13.53
"236",2020-10-12,36,1,13.78,13.78,13.78,5,13.78
"237",2020-10-12,56,2,13.655,13.53,13.78,6,13.655
"238",2020-10-12,64,2,13.78,13.78,13.78,7,13.78
"239",2020-10-12,68,1,13.78,13.78,13.78,8,13.78
"240",2020-10-13,0,7,13.3442857142857,13.27,13.53,1,13.4
"241",2020-10-13,4,3,13.4433333333333,13.27,13.53,2,13.4
"242",2020-10-13,20,1,13.53,13.53,13.53,3,13.53
"243",2020-10-13,32,4,13.2725,13.02,13.53,4,13.275
"244",2020-10-13,36,1,13.02,13.02,13.02,5,13.02
"245",2020-10-13,48,1,13.27,13.27,13.27,6,13.27
"246",2020-10-13,80,1,12.26,12.26,12.26,7,12.26
"247",2020-10-13,88,1,11.24,11.24,11.24,8,11.24
"248",2020-10-13,92,3,11.24,11.24,11.24,9,11.24
"249",2020-10-13,96,2,10.86,10.73,10.99,10,10.86
"250",2020-10-13,100,1,11.24,11.24,11.24,11,11.24
"251",2020-10-14,0,7,13.2714285714286,13.02,13.53,1,13.275
"252",2020-10-14,4,5,13.27,13.27,13.27,2,13.27
"253",2020-10-14,16,1,13.27,13.27,13.27,3,13.27
"254",2020-10-14,32,1,13.27,13.27,13.27,4,13.27
"255",2020-10-14,40,2,12.77,12.77,12.77,5,12.77
"256",2020-10-14,44,1,12.77,12.77,12.77,6,12.77
"257",2020-10-14,48,2,13.02,12.77,13.27,7,13.02
"258",2020-10-14,56,1,13.27,13.27,13.27,8,13.27
"259",2020-10-14,88,1,11.5,11.5,11.5,9,11.5
"260",2020-10-14,92,1,10.73,10.73,10.73,10,10.73
"261",2020-10-14,96,2,11.115,10.99,11.24,11,11.115
"262",2020-10-14,100,1,11.24,11.24,11.24,12,11.24
"263",2020-10-15,0,4,13.2075,13.02,13.27,1,13.145
"264",2020-10-15,4,3,13.27,13.27,13.27,2,13.27
"265",2020-10-15,8,3,13.27,13.27,13.27,3,13.27
"266",2020-10-15,16,1,13.02,13.02,13.02,4,13.02
"267",2020-10-15,24,1,13.27,13.27,13.27,5,13.27
"268",2020-10-15,28,2,13.145,13.02,13.27,6,13.145
"269",2020-10-15,40,1,13.02,13.02,13.02,7,13.02
"270",2020-10-15,56,1,13.02,13.02,13.02,8,13.02
"271",2020-10-15,72,1,12.51,12.51,12.51,9,12.51
"272",2020-10-15,80,1,11.5,11.5,11.5,10,11.5
"273",2020-10-15,84,2,11.24,11.24,11.24,11,11.24
"274",2020-10-15,88,2,11.495,11.24,11.75,12,11.495
"275",2020-10-15,92,1,11.5,11.5,11.5,13,11.5
"276",2020-10-15,96,2,11.24,11.24,11.24,14,11.24
"277",2020-10-16,0,6,13.0616666666667,13.02,13.27,1,13.145
"278",2020-10-16,4,5,13.07,13.02,13.27,2,13.145
"279",2020-10-16,8,1,13.02,13.02,13.02,3,13.02
"280",2020-10-16,24,1,12.77,12.77,12.77,4,12.77
"281",2020-10-16,32,2,12.51,12.51,12.51,5,12.51
"282",2020-10-16,40,3,12.7666666666667,12.51,13.02,6,12.765
"283",2020-10-16,44,1,12.26,12.26,12.26,7,12.26
"284",2020-10-16,48,1,12,12,12,8,12
"285",2020-10-16,60,1,12.51,12.51,12.51,9,12.51
"286",2020-10-16,80,1,11.24,11.24,11.24,10,11.24
"287",2020-10-16,100,2,10.355,10.23,10.48,11,10.355
"288",2020-10-16,104,1,10.48,10.48,10.48,12,10.48
"289",2020-10-17,0,9,13.02,12.77,13.27,1,13.02
"290",2020-10-17,4,3,13.02,13.02,13.02,2,13.02
"291",2020-10-17,8,1,13.02,13.02,13.02,3,13.02
"292",2020-10-17,16,2,13.145,13.02,13.27,4,13.145
"293",2020-10-17,20,2,13.27,13.27,13.27,5,13.27
"294",2020-10-17,24,3,13.1866666666667,13.02,13.27,6,13.145
"295",2020-10-17,28,1,13.27,13.27,13.27,7,13.27
"296",2020-10-17,32,1,13.02,13.02,13.02,8,13.02
"297",2020-10-17,36,2,13.145,13.02,13.27,9,13.145
"298",2020-10-17,52,1,13.02,13.02,13.02,10,13.02
"299",2020-10-18,0,7,13.2342857142857,13.02,13.27,1,13.145
"300",2020-10-18,4,5,13.22,13.02,13.27,2,13.145
"301",2020-10-18,8,2,13.02,13.02,13.02,3,13.02
"302",2020-10-18,12,1,13.02,13.02,13.02,4,13.02
"303",2020-10-18,20,1,13.27,13.27,13.27,5,13.27
"304",2020-10-18,24,2,13.4,13.27,13.53,6,13.4
"305",2020-10-18,32,2,13.4,13.27,13.53,7,13.4
"306",2020-10-18,40,1,13.27,13.27,13.27,8,13.27
"307",2020-10-18,44,3,13.1866666666667,13.02,13.27,9,13.145
"308",2020-10-18,48,1,13.27,13.27,13.27,10,13.27
"309",2020-10-19,0,9,13.0755555555556,12.77,13.27,1,13.02
"310",2020-10-19,8,2,12.895,12.77,13.02,2,12.895
"311",2020-10-19,16,1,13.27,13.27,13.27,3,13.27
"312",2020-10-19,20,2,13.02,12.77,13.27,4,13.02
"313",2020-10-19,24,2,12.64,12.51,12.77,5,12.64
"314",2020-10-19,28,1,12.77,12.77,12.77,6,12.77
"315",2020-10-19,32,2,12.51,12.51,12.51,7,12.51
"316",2020-10-19,40,1,12.51,12.51,12.51,8,12.51
"317",2020-10-19,48,1,12.26,12.26,12.26,9,12.26
"318",2020-10-19,52,1,12.51,12.51,12.51,10,12.51
"319",2020-10-19,68,1,12,12,12,11,12
"320",2020-10-19,80,1,10.73,10.73,10.73,12,10.73
"321",2020-10-19,88,1,10.73,10.73,10.73,13,10.73
"322",2020-10-20,0,12,12.5983333333333,12.26,13.02,1,12.64
"323",2020-10-20,4,1,12.51,12.51,12.51,2,12.51
"324",2020-10-20,16,1,12.26,12.26,12.26,3,12.26
"325",2020-10-20,20,1,12.51,12.51,12.51,4,12.51
"326",2020-10-20,36,1,12.51,12.51,12.51,5,12.51
"327",2020-10-20,60,1,12,12,12,6,12
"328",2020-10-20,100,1,10.48,10.48,10.48,7,10.48
"329",2020-10-20,104,1,10.48,10.48,10.48,8,10.48
"330",2020-10-20,108,1,10.48,10.48,10.48,9,10.48
"331",2020-10-20,120,1,10.48,10.48,10.48,10,10.48
"332",2020-10-20,152,1,10.23,10.23,10.23,11,10.23
"333",2020-10-20,172,1,10.23,10.23,10.23,12,10.23
"334",2020-10-20,188,1,10.23,10.23,10.23,13,10.23
"335",2020-10-20,312,1,10.23,10.23,10.23,14,10.23
"336",2020-10-21,0,23,12.4134782608696,12.26,12.77,1,12.515
"337",2020-10-21,40,1,12.26,12.26,12.26,2,12.26
"338",2020-10-21,164,1,10.23,10.23,10.23,3,10.23
"339",2020-10-22,0,10,12.284,11.75,12.77,1,12.26
"340",2020-10-22,4,2,11.75,11.75,11.75,2,11.75
"341",2020-10-22,8,1,12,12,12,3,12
"342",2020-10-22,20,1,12,12,12,4,12
"343",2020-10-22,24,3,12.5133333333333,12,12.77,5,12.385
"344",2020-10-22,28,1,12,12,12,6,12
"345",2020-10-22,36,3,12.34,12,12.51,7,12.255
"346",2020-10-22,40,2,12.255,12,12.51,8,12.255
"347",2020-10-22,108,1,10.23,10.23,10.23,9,10.23
"348",2020-10-22,116,1,10.23,10.23,10.23,10,10.23
"349",2020-10-23,0,13,12.4338461538462,11.75,12.77,1,12.26
"350",2020-10-23,4,1,11.75,11.75,11.75,2,11.75
"351",2020-10-23,12,2,12.385,12,12.77,3,12.385
"352",2020-10-23,32,1,12.77,12.77,12.77,4,12.77
"353",2020-10-23,36,2,12.77,12.77,12.77,5,12.77
"354",2020-10-23,40,3,12.6,12.26,12.77,6,12.515
"355",2020-10-23,44,2,12.77,12.77,12.77,7,12.77
"356",2020-10-23,48,1,12.77,12.77,12.77,8,12.77
"357",2020-10-24,0,16,12.5275,12.26,12.77,1,12.515
"358",2020-10-24,4,1,12.77,12.77,12.77,2,12.77
"359",2020-10-24,20,1,12,12,12,3,12
"360",2020-10-24,32,2,12.385,12.26,12.51,4,12.385
"361",2020-10-24,36,2,12.51,12.51,12.51,5,12.51
"362",2020-10-24,40,1,12.51,12.51,12.51,6,12.51
"363",2020-10-24,48,1,12,12,12,7,12
"364",2020-10-24,52,1,12.26,12.26,12.26,8,12.26
"365",2020-10-25,0,5,12.46,12.26,12.51,1,12.385
"366",2020-10-25,4,6,12.5533333333333,12.51,12.77,2,12.64
"367",2020-10-25,8,2,12.51,12.51,12.51,3,12.51
"368",2020-10-25,12,3,12.51,12.51,12.51,4,12.51
"369",2020-10-25,16,2,12.51,12.51,12.51,5,12.51
"370",2020-10-25,20,1,12.51,12.51,12.51,6,12.51
"371",2020-10-25,28,3,12.51,12.51,12.51,7,12.51
"372",2020-10-25,32,1,12.51,12.51,12.51,8,12.51
"373",2020-10-26,0,1,12.77,12.77,12.77,1,12.77
"374",2020-10-26,4,3,12.51,12.51,12.51,2,12.51
"375",2020-10-26,8,4,12.385,12.26,12.51,3,12.385
"376",2020-10-26,12,2,12.385,12.26,12.51,4,12.385
"377",2020-10-26,16,1,12.51,12.51,12.51,5,12.51
"378",2020-10-26,20,3,12.43,12.26,12.77,6,12.515
"379",2020-10-26,24,2,12.515,12.26,12.77,7,12.515
"380",2020-10-26,28,2,12.64,12.51,12.77,8,12.64
"381",2020-10-26,36,1,12.26,12.26,12.26,9,12.26
"382",2020-10-27,0,4,11.625,11.5,11.75,1,11.625
"383",2020-10-27,4,1,12.26,12.26,12.26,2,12.26
"384",2020-10-27,8,2,12.005,11.75,12.26,3,12.005
"385",2020-10-27,12,1,11.5,11.5,11.5,4,11.5
"386",2020-10-27,16,1,11.5,11.5,11.5,5,11.5
"387",2020-10-27,28,4,11.5,11.5,11.5,6,11.5
"388",2020-10-27,32,1,11.5,11.5,11.5,7,11.5
"389",2020-10-27,36,1,11.5,11.5,11.5,8,11.5
"390",2020-10-27,40,1,11.5,11.5,11.5,9,11.5
"391",2020-10-27,44,1,11.5,11.5,11.5,10,11.5
"392",2020-10-27,56,1,11.5,11.5,11.5,11,11.5
"393",2020-10-27,60,1,11.5,11.5,11.5,12,11.5
"394",2020-10-27,64,1,11.24,11.24,11.24,13,11.24
"395",2020-10-27,96,1,11.24,11.24,11.24,14,11.24
"396",2020-10-28,0,5,11.55,11.5,11.75,1,11.625
"397",2020-10-28,4,1,11.75,11.75,11.75,2,11.75
"398",2020-10-28,8,2,11.625,11.5,11.75,3,11.625
"399",2020-10-28,12,1,11.5,11.5,11.5,4,11.5
"400",2020-10-28,28,2,11.75,11.75,11.75,5,11.75
"401",2020-10-28,32,1,11.5,11.5,11.5,6,11.5
"402",2020-10-28,36,1,11.75,11.75,11.75,7,11.75
"403",2020-10-28,44,1,11.75,11.75,11.75,8,11.75
"404",2020-10-28,60,2,11.625,11.5,11.75,9,11.625
"405",2020-10-28,76,1,10.99,10.99,10.99,10,10.99
"406",2020-10-28,92,1,10.73,10.73,10.73,11,10.73
"407",2020-10-28,100,1,10.73,10.73,10.73,12,10.73
"408",2020-10-28,116,1,10.23,10.23,10.23,13,10.23
"409",2020-10-28,148,1,10.48,10.48,10.48,14,10.48
"410",2020-10-29,0,3,11.5,11.5,11.5,1,11.5
"411",2020-10-29,4,2,11.625,11.5,11.75,2,11.625
"412",2020-10-29,8,4,11.56,11.24,11.75,3,11.495
"413",2020-10-29,12,1,11.75,11.75,11.75,4,11.75
"414",2020-10-29,20,1,11.5,11.5,11.5,5,11.5
"415",2020-10-29,24,1,11.5,11.5,11.5,6,11.5
"416",2020-10-29,28,2,11.5,11.5,11.5,7,11.5
"417",2020-10-29,44,1,11.75,11.75,11.75,8,11.75
"418",2020-10-29,56,1,11.75,11.75,11.75,9,11.75
"419",2020-10-29,60,1,11.24,11.24,11.24,10,11.24
"420",2020-10-29,68,1,11.24,11.24,11.24,11,11.24
"421",2020-10-29,84,1,10.73,10.73,10.73,12,10.73
"422",2020-10-29,88,1,10.48,10.48,10.48,13,10.48
"423",2020-10-29,92,3,10.5633333333333,10.23,10.73,14,10.48
"424",2020-10-29,104,1,10.48,10.48,10.48,15,10.48
"425",2020-10-29,124,1,10.48,10.48,10.48,16,10.48
"426",2020-10-30,0,6,11.4566666666667,11.24,11.5,1,11.37
"427",2020-10-30,4,1,11.75,11.75,11.75,2,11.75
"428",2020-10-30,8,1,11.75,11.75,11.75,3,11.75
"429",2020-10-30,12,5,11.55,11.5,11.75,4,11.625
"430",2020-10-30,20,2,11.5,11.5,11.5,5,11.5
"431",2020-10-30,40,1,10.99,10.99,10.99,6,10.99
"432",2020-10-30,48,1,10.99,10.99,10.99,7,10.99
