"","date","Depth","nrecs","MeanTemp","MinTemp","MaxTemp","bin","MeanPDT"
"180",2020-08-30,16,4,14.6725,14.29,14.8,5,14.545
"181",2020-08-30,20,6,14.5433333333333,14.29,14.8,6,14.545
"182",2020-08-30,24,7,14.5785714285714,14.29,14.8,7,14.545
"183",2020-08-30,28,6,14.5866666666667,14.29,14.8,8,14.545
"184",2020-08-30,32,4,14.67,14.54,14.8,9,14.67
"185",2020-08-30,36,2,14.165,14.04,14.29,10,14.165
"186",2020-08-30,52,1,13.78,13.78,13.78,11,13.78
"187",2020-08-31,0,9,14.7711111111111,14.54,14.8,1,14.67
"188",2020-08-31,4,9,14.8,14.8,14.8,2,14.8
"189",2020-08-31,8,8,14.8,14.8,14.8,3,14.8
"190",2020-08-31,12,10,14.774,14.54,14.8,4,14.67
"191",2020-08-31,16,7,14.7257142857143,14.54,14.8,5,14.67
"192",2020-08-31,20,6,14.7133333333333,14.54,14.8,6,14.67
"193",2020-08-31,24,6,14.6733333333333,14.04,14.8,7,14.42
"194",2020-08-31,28,3,14.5433333333333,14.29,14.8,8,14.545
"195",2020-08-31,40,1,14.54,14.54,14.54,9,14.54
"196",2020-08-31,44,1,14.54,14.54,14.54,10,14.54
"197",2020-09-01,0,9,14.8,14.8,14.8,1,14.8
"198",2020-09-01,4,5,14.8,14.8,14.8,2,14.8
"199",2020-09-01,8,3,14.8,14.8,14.8,3,14.8
"200",2020-09-01,12,7,14.7628571428571,14.54,14.8,4,14.67
"201",2020-09-01,16,5,14.748,14.54,14.8,5,14.67
"202",2020-09-01,20,10,14.722,14.54,14.8,6,14.67
"203",2020-09-01,24,4,14.735,14.54,14.8,7,14.67
"204",2020-09-01,28,6,14.7133333333333,14.54,14.8,8,14.67
"205",2020-09-01,32,2,14.67,14.54,14.8,9,14.67
"206",2020-09-01,40,1,13.27,13.27,13.27,10,13.27
"207",2020-09-02,0,6,14.7133333333333,14.54,14.8,1,14.67
"208",2020-09-02,8,4,14.735,14.54,14.8,2,14.67
"209",2020-09-02,12,3,14.7133333333333,14.54,14.8,3,14.67
"210",2020-09-02,16,1,14.54,14.54,14.54,4,14.54
"211",2020-09-02,20,2,14.67,14.54,14.8,5,14.67
"212",2020-09-02,24,2,14.67,14.54,14.8,6,14.67
"213",2020-09-02,28,2,14.29,14.04,14.54,7,14.29
"214",2020-09-02,32,2,14.67,14.54,14.8,8,14.67
"215",2020-09-02,36,5,14.696,14.54,14.8,9,14.67
"216",2020-09-02,40,2,14.035,13.53,14.54,10,14.035
"217",2020-09-03,0,5,14.8,14.8,14.8,1,14.8
"218",2020-09-03,4,5,14.748,14.54,14.8,2,14.67
"219",2020-09-03,8,4,14.67,14.54,14.8,3,14.67
"220",2020-09-03,12,5,14.748,14.54,14.8,4,14.67
"221",2020-09-03,16,2,14.54,14.54,14.54,5,14.54
"222",2020-09-03,20,9,14.7422222222222,14.54,14.8,6,14.67
"223",2020-09-03,24,7,14.7628571428571,14.54,14.8,7,14.67
"224",2020-09-03,28,7,14.8,14.8,14.8,8,14.8
"225",2020-09-03,32,5,14.8,14.8,14.8,9,14.8
"226",2020-09-03,36,3,14.7133333333333,14.54,14.8,10,14.67
"227",2020-09-03,68,1,12.77,12.77,12.77,11,12.77
"228",2020-09-04,0,8,14.605,14.54,14.8,1,14.67
"229",2020-09-04,4,3,14.6266666666667,14.54,14.8,2,14.67
"230",2020-09-04,8,5,14.592,14.54,14.8,3,14.67
"231",2020-09-04,12,11,14.5636363636364,14.54,14.8,4,14.67
"232",2020-09-04,16,5,14.592,14.54,14.8,5,14.67
"233",2020-09-04,20,7,14.6885714285714,14.54,14.8,6,14.67
"234",2020-09-04,24,3,14.8,14.8,14.8,7,14.8
"235",2020-09-04,28,4,14.54,14.54,14.54,8,14.54
"236",2020-09-04,32,6,14.5833333333333,14.54,14.8,9,14.67
"237",2020-09-04,36,6,14.67,14.54,14.8,10,14.67
"238",2020-09-04,40,2,14.67,14.54,14.8,11,14.67
"239",2020-09-05,0,4,14.4775,14.29,14.54,1,14.415
"240",2020-09-05,4,11,14.4490909090909,14.29,14.54,2,14.415
"241",2020-09-05,8,12,14.4566666666667,14.29,14.54,3,14.415
"242",2020-09-05,12,5,14.39,14.29,14.54,4,14.415
"243",2020-09-05,16,6,14.4566666666667,14.29,14.54,5,14.415
"244",2020-09-05,20,2,14.54,14.54,14.54,6,14.54
"245",2020-09-05,24,1,14.54,14.54,14.54,7,14.54
"246",2020-09-05,28,6,14.54,14.54,14.54,8,14.54
"247",2020-09-05,32,5,14.49,14.29,14.54,9,14.415
"248",2020-09-05,36,3,14.4566666666667,14.29,14.54,10,14.415
"249",2020-09-05,40,3,14.4566666666667,14.29,14.54,11,14.415
"250",2020-09-05,44,1,14.29,14.29,14.29,12,14.29
"251",2020-09-05,96,1,11.24,11.24,11.24,13,11.24
"252",2020-09-06,0,5,14.798,14.54,15.05,1,14.795
"253",2020-09-06,4,9,14.9388888888889,14.8,15.05,2,14.925
"254",2020-09-06,8,4,14.7975,14.54,15.05,3,14.795
"255",2020-09-06,12,9,14.77,14.54,15.05,4,14.795
"256",2020-09-06,16,7,14.7628571428571,14.54,14.8,5,14.67
"257",2020-09-06,20,2,14.67,14.54,14.8,6,14.67
"258",2020-09-06,24,6,14.8,14.8,14.8,7,14.8
"259",2020-09-06,28,2,14.8,14.8,14.8,8,14.8
"260",2020-09-06,32,6,14.8,14.8,14.8,9,14.8
"261",2020-09-06,36,3,14.8,14.8,14.8,10,14.8
"262",2020-09-06,40,3,14.7133333333333,14.54,14.8,11,14.67
"263",2020-09-06,48,2,14.54,14.54,14.54,12,14.54
"264",2020-09-06,60,2,12.89,12.51,13.27,13,12.89
"265",2020-09-07,0,4,14.9875,14.8,15.05,1,14.925
"266",2020-09-07,4,8,14.9875,14.8,15.05,2,14.925
"267",2020-09-07,8,6,15.05,15.05,15.05,3,15.05
"268",2020-09-07,12,9,14.9666666666667,14.8,15.05,4,14.925
"269",2020-09-07,16,9,15.0222222222222,14.8,15.05,5,14.925
"270",2020-09-07,20,4,14.8625,14.8,15.05,6,14.925
"271",2020-09-07,24,5,14.9,14.8,15.05,7,14.925
"272",2020-09-07,28,5,14.95,14.8,15.05,8,14.925
"273",2020-09-07,32,4,14.8,14.8,14.8,9,14.8
"274",2020-09-07,36,2,14.8,14.8,14.8,10,14.8
"275",2020-09-07,40,1,14.8,14.8,14.8,11,14.8
"276",2020-09-07,44,2,13.91,13.02,14.8,12,13.91
"277",2020-09-07,48,1,14.54,14.54,14.54,13,14.54
"278",2020-09-08,0,6,15.01,14.8,15.31,1,15.055
"279",2020-09-08,4,8,15.02,14.8,15.31,2,15.055
"280",2020-09-08,8,9,14.8844444444444,14.8,15.31,3,15.055
"281",2020-09-08,12,10,14.951,14.8,15.31,4,15.055
"282",2020-09-08,16,7,15.0142857142857,14.8,15.05,5,14.925
"283",2020-09-08,20,10,15,14.8,15.05,6,14.925
"284",2020-09-08,24,3,14.9666666666667,14.54,15.31,7,14.925
"285",2020-09-08,28,6,15.0083333333333,14.8,15.05,8,14.925
"286",2020-09-08,56,1,13.78,13.78,13.78,9,13.78
"287",2020-09-09,0,8,15.08375,14.8,15.31,1,15.055
"288",2020-09-09,4,10,15.076,15.05,15.31,2,15.18
"289",2020-09-09,8,13,15.0515384615385,14.8,15.31,3,15.055
"290",2020-09-09,12,3,15.1366666666667,15.05,15.31,4,15.18
"291",2020-09-09,16,4,15.115,15.05,15.31,5,15.18
"292",2020-09-09,20,8,15.05125,14.8,15.31,6,15.055
"293",2020-09-09,24,7,15.05,15.05,15.05,7,15.05
"294",2020-09-09,28,3,14.8833333333333,14.8,15.05,8,14.925
"295",2020-09-09,32,2,15.05,15.05,15.05,9,15.05
"296",2020-09-09,40,2,14.42,14.04,14.8,10,14.42
"297",2020-09-10,0,19,14.6878947368421,14.54,15.31,1,14.925
"298",2020-09-10,4,6,14.54,14.54,14.54,2,14.54
"299",2020-09-10,8,5,14.898,14.54,15.31,3,14.925
"300",2020-09-10,12,3,14.71,14.54,15.05,4,14.795
"301",2020-09-10,16,6,14.965,14.54,15.05,5,14.795
"302",2020-09-10,20,4,14.9225,14.54,15.05,6,14.795
"303",2020-09-10,24,2,14.795,14.54,15.05,7,14.795
"304",2020-09-10,28,6,15.05,15.05,15.05,8,15.05
"305",2020-09-10,32,5,14.948,14.54,15.05,9,14.795
"306",2020-09-10,36,1,14.29,14.29,14.29,10,14.29
"307",2020-09-10,40,2,15.05,15.05,15.05,11,15.05
"308",2020-09-10,60,1,12,12,12,12,12
"309",2020-09-11,0,7,14.9414285714286,14.54,15.05,1,14.795
"310",2020-09-11,4,6,14.925,14.8,15.05,2,14.925
"311",2020-09-11,8,11,14.9572727272727,14.54,15.05,3,14.795
"312",2020-09-11,12,4,14.925,14.54,15.31,4,14.925
"313",2020-09-11,16,10,14.976,14.54,15.31,5,14.925
"314",2020-09-11,20,3,14.7966666666667,14.54,15.05,6,14.795
"315",2020-09-11,24,5,15.104,14.8,15.31,7,15.055
"316",2020-09-11,28,1,15.05,15.05,15.05,8,15.05
"317",2020-09-11,32,2,15.05,15.05,15.05,9,15.05
"318",2020-09-11,36,2,13.91,13.02,14.8,10,13.91
"319",2020-09-11,40,1,15.05,15.05,15.05,11,15.05
"320",2020-09-12,0,22,15.2163636363636,14.8,15.56,1,15.18
"321",2020-09-12,4,9,15.2222222222222,14.8,15.56,2,15.18
"322",2020-09-12,8,2,14.925,14.8,15.05,3,14.925
"323",2020-09-12,12,2,15.435,15.31,15.56,4,15.435
"324",2020-09-12,16,5,15.306,15.05,15.56,5,15.305
"325",2020-09-12,20,5,15.358,15.05,15.56,6,15.305
"326",2020-09-12,24,6,14.9683333333333,14.54,15.31,7,14.925
"327",2020-09-12,28,5,15.256,15.05,15.56,8,15.305
"328",2020-09-12,32,2,14.415,13.78,15.05,9,14.415
"329",2020-09-12,40,1,15.05,15.05,15.05,10,15.05
"330",2020-09-12,56,1,12,12,12,11,12
"331",2020-09-13,0,15,15.9166666666667,15.31,16.58,1,15.945
"332",2020-09-13,4,6,15.9833333333333,15.56,16.58,2,16.07
"333",2020-09-13,8,4,16.0075,15.31,16.58,3,15.945
"334",2020-09-13,12,4,15.815,15.31,16.32,4,15.815
"335",2020-09-13,16,5,16.116,15.81,16.32,5,16.065
"336",2020-09-13,20,6,16.1516666666667,15.81,16.32,6,16.065
"337",2020-09-13,24,6,15.52,15.05,16.07,7,15.56
"338",2020-09-13,28,3,15.6466666666667,15.31,16.32,8,15.815
"339",2020-09-13,32,1,16.32,16.32,16.32,9,16.32
"340",2020-09-13,36,2,15.18,14.04,16.32,10,15.18
"341",2020-09-13,40,3,16.15,15.81,16.32,11,16.065
"342",2020-09-13,44,4,14.1625,11.75,16.07,12,13.91
"343",2020-09-13,132,1,10.73,10.73,10.73,13,10.73
"344",2020-09-14,0,6,16.7883333333333,16.58,17.08,1,16.83
"345",2020-09-14,4,9,16.7744444444444,16.58,16.83,2,16.705
"346",2020-09-14,8,3,16.7466666666667,16.58,16.83,3,16.705
"347",2020-09-14,12,4,16.7675,16.58,16.83,4,16.705
"348",2020-09-14,16,3,16.7466666666667,16.58,16.83,5,16.705
"349",2020-09-14,20,2,16.83,16.83,16.83,6,16.83
"350",2020-09-14,24,1,16.83,16.83,16.83,7,16.83
"351",2020-09-14,28,2,16.83,16.83,16.83,8,16.83
"352",2020-09-14,32,1,16.83,16.83,16.83,9,16.83
"353",2020-09-14,36,7,16.7585714285714,16.58,16.83,10,16.705
"354",2020-09-14,40,7,16.6871428571429,16.58,16.83,11,16.705
"355",2020-09-14,44,4,16.5775,16.07,16.83,12,16.45
"356",2020-09-14,48,3,16.4066666666667,15.56,16.83,13,16.195
"357",2020-09-14,56,1,13.78,13.78,13.78,14,13.78
"358",2020-09-14,100,1,10.48,10.48,10.48,15,10.48
"359",2020-09-15,0,6,17.7633333333333,17.59,17.85,1,17.72
"360",2020-09-15,4,1,17.59,17.59,17.59,2,17.59
"361",2020-09-15,8,2,17.34,17.34,17.34,3,17.34
"362",2020-09-15,12,3,17.08,17.08,17.08,4,17.08
"363",2020-09-15,16,1,17.08,17.08,17.08,5,17.08
"364",2020-09-15,24,3,16.9166666666667,16.58,17.34,6,16.96
"365",2020-09-15,32,3,17.08,17.08,17.08,7,17.08
"366",2020-09-15,36,7,17.01,16.83,17.34,8,17.085
"367",2020-09-15,40,6,16.8266666666667,15.56,17.08,9,16.32
"368",2020-09-15,44,4,17.08,17.08,17.08,10,17.08
"369",2020-09-15,48,2,14.925,14.8,15.05,11,14.925
"370",2020-09-15,52,1,11.24,11.24,11.24,12,11.24
"371",2020-09-15,60,1,14.8,14.8,14.8,13,14.8
"372",2020-09-15,64,1,11.75,11.75,11.75,14,11.75
"373",2020-09-15,96,1,10.48,10.48,10.48,15,10.48
"374",2020-09-15,140,1,10.48,10.48,10.48,16,10.48
"375",2020-09-15,148,1,11.5,11.5,11.5,17,11.5
"376",2020-09-16,0,32,18.0609375,17.85,18.35,1,18.1
"377",2020-09-16,4,3,17.9333333333333,17.85,18.1,2,17.975
"378",2020-09-16,16,1,17.85,17.85,17.85,3,17.85
"379",2020-09-16,20,2,17.465,17.34,17.59,4,17.465
"380",2020-09-16,36,3,17.1666666666667,17.08,17.34,5,17.21
"381",2020-09-16,40,6,17.0433333333333,16.32,17.85,6,17.085
"382",2020-09-16,44,3,17.08,17.08,17.08,7,17.08
"383",2020-09-16,48,1,16.32,16.32,16.32,8,16.32
"384",2020-09-16,52,2,15.56,14.29,16.83,9,15.56
"385",2020-09-16,68,1,14.54,14.54,14.54,10,14.54
"386",2020-09-16,76,1,12.51,12.51,12.51,11,12.51
"387",2020-09-16,112,1,11.75,11.75,11.75,12,11.75
"388",2020-09-16,120,1,11.75,11.75,11.75,13,11.75
"389",2020-09-16,124,1,11.75,11.75,11.75,14,11.75
"390",2020-09-16,148,1,11.5,11.5,11.5,15,11.5
"391",2020-09-16,152,1,11.75,11.75,11.75,16,11.75
"392",2020-09-17,0,16,18.099375,17.34,18.35,1,17.845
"393",2020-09-17,4,6,18.1416666666667,17.85,18.35,2,18.1
"394",2020-09-17,8,10,18.099,17.59,18.35,3,17.97
"395",2020-09-17,12,5,17.946,17.59,18.35,4,17.97
"396",2020-09-17,16,2,17.59,17.08,18.1,5,17.59
"397",2020-09-17,20,2,18.225,18.1,18.35,6,18.225
"398",2020-09-17,24,2,17.59,17.59,17.59,7,17.59
"399",2020-09-17,28,1,17.08,17.08,17.08,8,17.08
"400",2020-09-17,32,1,17.34,17.34,17.34,9,17.34
"401",2020-09-17,36,1,15.81,15.81,15.81,10,15.81
"402",2020-09-17,40,1,14.8,14.8,14.8,11,14.8
"403",2020-09-17,44,1,16.32,16.32,16.32,12,16.32
"404",2020-09-17,52,2,14.925,14.54,15.31,13,14.925
"405",2020-09-17,76,1,13.02,13.02,13.02,14,13.02
"406",2020-09-17,84,1,13.02,13.02,13.02,15,13.02
"407",2020-09-17,92,2,13.02,12.77,13.27,16,13.02
"408",2020-09-17,104,1,14.04,14.04,14.04,17,14.04
"409",2020-09-17,124,2,13.02,13.02,13.02,18,13.02
"410",2020-09-17,140,1,12.77,12.77,12.77,19,12.77
"411",2020-09-17,144,2,12.77,12.77,12.77,20,12.77
"412",2020-09-18,0,9,18.1,17.85,18.35,1,18.1
"413",2020-09-18,4,7,18.3171428571429,17.85,18.86,2,18.355
"414",2020-09-18,8,9,18.4377777777778,18.1,18.86,3,18.48
"415",2020-09-18,12,8,18.63875,18.1,18.86,4,18.48
"416",2020-09-18,16,3,18.27,17.85,18.86,5,18.355
"417",2020-09-18,20,2,17.465,17.34,17.59,6,17.465
"418",2020-09-18,24,2,18.355,17.85,18.86,7,18.355
"419",2020-09-18,28,2,17.085,16.32,17.85,8,17.085
"420",2020-09-18,36,3,14.8833333333333,14.29,15.31,9,14.8
