"","date","Depth","nrecs","MeanTemp","MinTemp","MaxTemp","bin","MeanPDT"
"1",2020-08-14,0,8,15.97125,15.56,16.83,1,16.195
"2",2020-08-14,4,11,16.16,15.31,17.34,2,16.325
"3",2020-08-14,8,9,15.9544444444444,15.05,16.58,3,15.815
"4",2020-08-14,12,3,15.2233333333333,14.04,16.07,4,15.055
"5",2020-08-14,16,1,15.05,15.05,15.05,5,15.05
"6",2020-08-14,20,2,14.29,14.29,14.29,6,14.29
"7",2020-08-14,24,3,14.5433333333333,14.04,15.05,7,14.545
"8",2020-08-14,28,3,14.46,14.29,14.8,8,14.545
"9",2020-08-14,36,4,14.035,13.78,14.54,9,14.16
"10",2020-08-14,40,1,14.54,14.54,14.54,10,14.54
"11",2020-08-14,44,2,13.655,13.02,14.29,11,13.655
"12",2020-08-14,48,1,14.04,14.04,14.04,12,14.04
"13",2020-08-15,0,12,15.6866666666667,15.31,16.07,1,15.69
"14",2020-08-15,4,8,15.56,15.05,16.07,2,15.56
"15",2020-08-15,8,10,15.283,14.8,15.56,3,15.18
"16",2020-08-15,12,7,15.0885714285714,14.8,15.31,4,15.055
"17",2020-08-15,16,7,15.0157142857143,14.8,15.31,5,15.055
"18",2020-08-15,20,2,14.795,14.54,15.05,6,14.795
"19",2020-08-15,24,3,14.7966666666667,14.54,15.05,7,14.795
"20",2020-08-15,28,6,14.5,14.29,14.8,8,14.545
"21",2020-08-15,80,1,12.26,12.26,12.26,9,12.26
"22",2020-08-16,0,21,17.5795238095238,16.32,18.61,1,17.465
"23",2020-08-16,4,21,17.0480952380952,16.07,18.61,2,17.34
"24",2020-08-16,8,3,16.0666666666667,15.81,16.32,3,16.065
"25",2020-08-16,12,5,15.964,15.81,16.32,4,16.065
"26",2020-08-16,16,4,15.3075,15.05,15.56,5,15.305
"27",2020-08-16,20,1,15.81,15.81,15.81,6,15.81
"28",2020-08-16,32,1,15.81,15.81,15.81,7,15.81
"29",2020-08-17,0,22,17.9627272727273,17.59,18.1,1,17.845
"30",2020-08-17,4,22,17.8354545454545,17.59,18.1,2,17.845
"31",2020-08-17,8,4,17.72,17.59,17.85,3,17.72
"32",2020-08-17,12,2,17.72,17.59,17.85,4,17.72
"33",2020-08-17,16,1,17.08,17.08,17.08,5,17.08
"34",2020-08-17,20,1,17.08,17.08,17.08,6,17.08
"35",2020-08-19,0,10,17.463,17.08,17.59,1,17.335
"36",2020-08-19,4,32,17.5034375,17.08,17.59,2,17.335
"37",2020-08-19,8,12,17.4233333333333,17.34,17.59,3,17.465
"38",2020-08-19,12,4,17.3375,16.83,17.59,4,17.21
"39",2020-08-19,16,2,17.335,17.08,17.59,5,17.335
"40",2020-08-20,0,20,16.3215,15.81,16.83,1,16.32
"41",2020-08-20,4,21,16.4066666666667,15.81,16.83,2,16.32
"42",2020-08-20,8,8,16.3225,15.81,16.83,3,16.32
"43",2020-08-20,12,3,16.4066666666667,16.07,16.83,4,16.45
"44",2020-08-20,16,2,16.325,16.07,16.58,5,16.325
"45",2020-08-20,20,3,16.5766666666667,16.32,16.83,6,16.575
"46",2020-08-20,24,1,16.07,16.07,16.07,7,16.07
"47",2020-08-20,28,2,16.07,16.07,16.07,8,16.07
"48",2020-08-21,0,25,15.1744,14.54,15.81,1,15.175
"49",2020-08-21,4,15,14.9493333333333,14.29,16.07,2,15.18
"50",2020-08-21,8,6,15.18,14.8,15.56,3,15.18
"51",2020-08-21,12,6,14.7983333333333,14.54,15.05,4,14.795
"52",2020-08-21,16,2,15.815,15.56,16.07,5,15.815
"53",2020-08-21,20,1,15.05,15.05,15.05,6,15.05
"54",2020-08-21,24,1,14.54,14.54,14.54,7,14.54
"55",2020-08-21,28,2,14.415,14.29,14.54,8,14.415
"56",2020-08-21,32,1,15.56,15.56,15.56,9,15.56
"57",2020-08-21,60,1,13.53,13.53,13.53,10,13.53
"58",2020-08-23,0,46,16.9947826086957,16.07,17.34,1,16.705
"59",2020-08-23,4,13,16.8861538461538,16.07,17.08,2,16.575
"60",2020-08-23,32,1,17.08,17.08,17.08,3,17.08
"61",2020-08-24,0,21,17.4838095238095,17.08,17.85,1,17.465
"62",2020-08-24,4,18,17.7783333333333,17.08,17.85,2,17.465
"63",2020-08-24,8,3,17.85,17.85,17.85,3,17.85
"64",2020-08-24,12,1,17.85,17.85,17.85,4,17.85
"65",2020-08-24,16,3,17.6766666666667,17.59,17.85,5,17.72
"66",2020-08-24,20,1,17.85,17.85,17.85,6,17.85
"67",2020-08-24,24,7,17.4828571428571,16.83,17.85,7,17.34
"68",2020-08-24,28,4,17.59,17.59,17.59,8,17.59
"69",2020-08-24,32,1,16.58,16.58,16.58,9,16.58
"70",2020-08-24,48,1,13.53,13.53,13.53,10,13.53
"71",2020-08-25,0,11,17.7090909090909,17.34,18.1,1,17.72
