"","date","Depth","nrecs","MeanTemp","MinTemp","MaxTemp","bin","MeanPDT"
"1",2020-09-21,0,1,14.8,14.8,14.8,1,14.8
"2",2020-09-21,4,1,14.8,14.8,14.8,2,14.8
"3",2020-09-21,16,3,14.8,14.8,14.8,3,14.8
"4",2020-09-21,24,1,14.8,14.8,14.8,4,14.8
"5",2020-09-21,36,1,14.29,14.29,14.29,5,14.29
"6",2020-09-21,40,1,14.29,14.29,14.29,6,14.29
"7",2020-09-21,44,1,14.54,14.54,14.54,7,14.54
"8",2020-09-21,52,2,14.54,14.54,14.54,8,14.54
"9",2020-09-22,0,1,14.54,14.54,14.54,1,14.54
"10",2020-09-22,4,5,14.748,14.54,14.8,2,14.67
"11",2020-09-22,8,5,14.592,14.54,14.8,3,14.67
"12",2020-09-22,12,1,14.54,14.54,14.54,4,14.54
"13",2020-09-22,16,1,14.54,14.54,14.54,5,14.54
"14",2020-09-22,20,1,14.54,14.54,14.54,6,14.54
"15",2020-09-22,28,1,14.54,14.54,14.54,7,14.54
"16",2020-09-22,44,1,14.54,14.54,14.54,8,14.54
"17",2020-09-22,48,2,14.54,14.54,14.54,9,14.54
"18",2020-09-23,0,3,14.7133333333333,14.54,14.8,1,14.67
"19",2020-09-23,4,3,14.8,14.8,14.8,2,14.8
"20",2020-09-23,8,3,14.8,14.8,14.8,3,14.8
"21",2020-09-23,12,1,14.8,14.8,14.8,4,14.8
"22",2020-09-23,20,1,14.54,14.54,14.54,5,14.54
"23",2020-09-23,28,1,14.8,14.8,14.8,6,14.8
"24",2020-09-23,32,2,14.67,14.54,14.8,7,14.67
"25",2020-09-23,40,3,14.7966666666667,14.29,15.05,8,14.67
"26",2020-09-23,48,1,15.05,15.05,15.05,9,15.05
"27",2020-09-24,0,7,13.8185714285714,13.02,14.8,1,13.91
"28",2020-09-24,4,6,13.9516666666667,13.53,14.8,2,14.165
"29",2020-09-24,16,1,13.53,13.53,13.53,3,13.53
"30",2020-09-24,32,1,14.54,14.54,14.54,4,14.54
"31",2020-09-24,40,2,14.67,14.54,14.8,5,14.67
"32",2020-09-24,72,1,11.24,11.24,11.24,6,11.24
"33",2020-09-25,0,6,14.2033333333333,13.02,14.54,1,13.78
"34",2020-09-25,4,7,14.9785714285714,14.29,15.81,2,15.05
"35",2020-09-25,40,1,15.81,15.81,15.81,3,15.81
"36",2020-09-25,44,2,15.56,15.56,15.56,4,15.56
"37",2020-09-25,52,1,15.81,15.81,15.81,5,15.81
"38",2020-09-25,64,1,15.81,15.81,15.81,6,15.81
"39",2020-09-26,0,1,15.05,15.05,15.05,1,15.05
"40",2020-09-26,4,4,15.435,15.31,15.56,2,15.435
"41",2020-09-26,12,3,15.56,15.56,15.56,3,15.56
"42",2020-09-26,16,1,15.56,15.56,15.56,4,15.56
"43",2020-09-26,20,1,15.56,15.56,15.56,5,15.56
"44",2020-09-26,24,1,15.31,15.31,15.31,6,15.31
"45",2020-09-26,28,1,15.81,15.81,15.81,7,15.81
"46",2020-09-26,32,1,15.56,15.56,15.56,8,15.56
"47",2020-09-26,36,2,15.31,15.31,15.31,9,15.31
"48",2020-09-26,44,1,15.56,15.56,15.56,10,15.56
"49",2020-09-26,48,1,15.31,15.31,15.31,11,15.31
"50",2020-09-26,52,1,15.56,15.56,15.56,12,15.56
"51",2020-09-27,4,4,15.435,15.31,15.56,1,15.435
"52",2020-09-27,8,1,15.56,15.56,15.56,2,15.56
"53",2020-09-27,12,1,15.56,15.56,15.56,3,15.56
"54",2020-09-27,16,1,15.56,15.56,15.56,4,15.56
"55",2020-09-27,32,2,15.56,15.56,15.56,5,15.56
"56",2020-09-27,48,1,15.31,15.31,15.31,6,15.31
"57",2020-09-27,52,1,15.31,15.31,15.31,7,15.31
"58",2020-09-27,56,1,15.56,15.56,15.56,8,15.56
"59",2020-09-27,60,5,15.41,15.31,15.56,9,15.435
"60",2020-09-27,64,1,15.56,15.56,15.56,10,15.56
"61",2020-09-28,4,5,15.41,15.31,15.56,1,15.435
"62",2020-09-28,8,1,15.31,15.31,15.31,2,15.31
"63",2020-09-28,12,1,15.56,15.56,15.56,3,15.56
"64",2020-09-28,16,2,15.56,15.56,15.56,4,15.56
"65",2020-09-28,20,4,15.435,15.31,15.56,5,15.435
"66",2020-09-28,28,1,15.31,15.31,15.31,6,15.31
"67",2020-09-28,44,2,15.31,15.31,15.31,7,15.31
"68",2020-09-28,48,1,14.8,14.8,14.8,8,14.8
"69",2020-09-28,52,1,15.31,15.31,15.31,9,15.31
"70",2020-09-29,0,4,15.1775,15.05,15.56,1,15.305
"71",2020-09-29,4,11,15.2827272727273,15.05,15.56,2,15.305
"72",2020-09-29,12,1,15.05,15.05,15.05,3,15.05
"73",2020-09-29,48,1,15.05,15.05,15.05,4,15.05
"74",2020-09-29,80,1,12.51,12.51,12.51,5,12.51
"75",2020-10-01,0,4,15.815,15.56,16.07,1,15.815
"76",2020-10-01,4,7,15.6671428571429,15.31,15.81,2,15.56
"77",2020-10-01,28,2,15.94,15.81,16.07,3,15.94
"78",2020-10-01,32,2,15.43,15.05,15.81,4,15.43
"79",2020-10-01,52,2,14.795,14.54,15.05,5,14.795
"80",2020-10-01,60,1,13.78,13.78,13.78,6,13.78
"81",2020-10-02,0,5,16.016,15.81,16.58,1,16.195
"82",2020-10-02,4,5,16.474,15.81,16.83,2,16.32
"83",2020-10-02,16,1,16.07,16.07,16.07,3,16.07
"84",2020-10-02,28,1,16.07,16.07,16.07,4,16.07
"85",2020-10-02,36,2,16.705,16.58,16.83,5,16.705
"86",2020-10-02,52,2,14.035,13.53,14.54,6,14.035
"87",2020-10-02,64,1,15.81,15.81,15.81,7,15.81
"88",2020-10-02,284,1,11.24,11.24,11.24,8,11.24
"89",2020-10-03,0,4,15.8775,15.56,16.32,1,15.94
"90",2020-10-03,4,5,15.966,15.56,16.32,2,15.94
"91",2020-10-03,40,2,16.325,16.07,16.58,3,16.325
"92",2020-10-03,44,1,15.56,15.56,15.56,4,15.56
"93",2020-10-03,48,1,17.08,17.08,17.08,5,17.08
"94",2020-10-03,52,3,16.4033333333333,15.81,17.08,6,16.445
"95",2020-10-03,60,1,16.58,16.58,16.58,7,16.58
"96",2020-10-03,484,1,10.73,10.73,10.73,8,10.73
"97",2020-10-04,0,3,16.9133333333333,16.83,17.08,1,16.955
"98",2020-10-04,4,5,16.93,16.83,17.08,2,16.955
"99",2020-10-04,8,1,16.58,16.58,16.58,3,16.58
"100",2020-10-04,24,1,17.34,17.34,17.34,4,17.34
"101",2020-10-04,28,1,17.08,17.08,17.08,5,17.08
"102",2020-10-04,32,1,16.58,16.58,16.58,6,16.58
"103",2020-10-04,36,4,17.02,16.58,17.34,7,16.96
"104",2020-10-04,44,1,17.08,17.08,17.08,8,17.08
"105",2020-10-04,56,1,16.58,16.58,16.58,9,16.58
"106",2020-10-05,0,7,17.4471428571429,17.34,17.59,1,17.465
"107",2020-10-05,4,6,17.2933333333333,17.08,17.59,2,17.335
"108",2020-10-05,24,1,16.83,16.83,16.83,3,16.83
"109",2020-10-05,32,1,16.83,16.83,16.83,4,16.83
"110",2020-10-05,36,1,16.83,16.83,16.83,5,16.83
"111",2020-10-05,40,1,16.83,16.83,16.83,6,16.83
"112",2020-10-05,668,1,10.48,10.48,10.48,7,10.48
