pdt_number,junk,Datetime,depth,mintemp,maxtemp,meantemp,junk2,junk3
1,junk,09/29/2018 10:00:00,0.000000,13.80,14.00,13.9,99999,99999
1,junk,09/29/2018 10:00:00,8.000000,13.60,14.00,13.8,99999,99999
1,junk,09/29/2018 10:00:00,24.000000,13.60,14.00,13.8,99999,99999
1,junk,09/29/2018 10:00:00,40.000000,13.60,14.00,13.8,99999,99999
1,junk,09/29/2018 10:00:00,64.000000,13.80,13.80,13.8,99999,99999
2,junk,09/30/2018 00:00:00,0.000000,13.60,14.00,13.8,99999,99999
2,junk,09/30/2018 00:00:00,8.000000,13.60,14.00,13.8,99999,99999
2,junk,09/30/2018 00:00:00,24.000000,13.40,14.20,13.8,99999,99999
2,junk,09/30/2018 00:00:00,40.000000,13.40,14.20,13.8,99999,99999
2,junk,09/30/2018 00:00:00,64.000000,13.60,13.60,13.6,99999,99999
3,junk,10/01/2018 00:00:00,0.000000,13.60,14.00,13.8,99999,99999
3,junk,10/01/2018 00:00:00,8.000000,13.60,14.20,13.899999999999999,99999,99999
3,junk,10/01/2018 00:00:00,24.000000,13.60,14.20,13.899999999999999,99999,99999
3,junk,10/01/2018 00:00:00,40.000000,13.60,14.20,13.899999999999999,99999,99999
3,junk,10/01/2018 00:00:00,56.000000,13.60,13.80,13.7,99999,99999
3,junk,10/01/2018 00:00:00,80.000000,13.60,13.60,13.6,99999,99999
4,junk,10/02/2018 00:00:00,0.000000,13.40,13.80,13.600000000000001,99999,99999
4,junk,10/02/2018 00:00:00,8.000000,13.40,13.80,13.600000000000001,99999,99999
4,junk,10/02/2018 00:00:00,24.000000,13.40,13.80,13.600000000000001,99999,99999
4,junk,10/02/2018 00:00:00,40.000000,13.40,13.60,13.5,99999,99999
4,junk,10/02/2018 00:00:00,64.000000,13.60,13.60,13.6,99999,99999
5,junk,10/03/2018 00:00:00,0.000000,13.60,13.80,13.7,99999,99999
5,junk,10/03/2018 00:00:00,8.000000,13.40,13.80,13.600000000000001,99999,99999
5,junk,10/03/2018 00:00:00,24.000000,13.40,13.80,13.600000000000001,99999,99999
5,junk,10/03/2018 00:00:00,48.000000,13.40,13.80,13.600000000000001,99999,99999
6,junk,10/04/2018 00:00:00,0.000000,13.60,13.80,13.7,99999,99999
6,junk,10/04/2018 00:00:00,8.000000,13.60,13.80,13.7,99999,99999
