pdt_number,junk,Datetime,depth,mintemp,maxtemp,meantemp,junk2,junk3
1,junk,10/12/2016 08:00:00,0.000000,14.20,14.20,14.2,99999,99999
1,junk,10/12/2016 08:00:00,8.000000,14.00,14.20,14.1,99999,99999
1,junk,10/12/2016 08:00:00,24.000000,14.00,14.20,14.1,99999,99999
1,junk,10/12/2016 08:00:00,40.000000,14.00,14.40,14.2,99999,99999
1,junk,10/12/2016 08:00:00,56.000000,14.00,14.40,14.2,99999,99999
1,junk,10/12/2016 08:00:00,72.000000,14.00,14.20,14.1,99999,99999
1,junk,10/12/2016 08:00:00,88.000000,14.20,14.20,14.2,99999,99999
2,junk,10/13/2016 00:00:00,0.000000,14.00,14.20,14.1,99999,99999
2,junk,10/13/2016 00:00:00,8.000000,14.00,14.20,14.1,99999,99999
2,junk,10/13/2016 00:00:00,24.000000,13.80,14.20,14.0,99999,99999
2,junk,10/13/2016 00:00:00,40.000000,13.80,14.20,14.0,99999,99999
2,junk,10/13/2016 00:00:00,56.000000,13.60,14.20,13.899999999999999,99999,99999
2,junk,10/13/2016 00:00:00,72.000000,13.40,14.20,13.8,99999,99999
2,junk,10/13/2016 00:00:00,88.000000,13.20,14.20,13.7,99999,99999
3,junk,10/14/2016 00:00:00,0.000000,13.40,14.00,13.7,99999,99999
3,junk,10/14/2016 00:00:00,16.000000,13.40,14.20,13.8,99999,99999
3,junk,10/14/2016 00:00:00,48.000000,12.60,14.20,13.399999999999999,99999,99999
3,junk,10/14/2016 00:00:00,96.000000,10.20,10.80,10.5,99999,99999
3,junk,10/14/2016 00:00:00,120.000000,10.80,10.80,10.8,99999,99999
3,junk,10/14/2016 00:00:00,152.000000,10.60,10.80,10.7,99999,99999
3,junk,10/14/2016 00:00:00,208.000000,10.60,10.60,10.6,99999,99999
3,junk,10/14/2016 00:00:00,240.000000,10.60,10.60,10.6,99999,99999
4,junk,10/15/2016 00:00:00,0.000000,13.40,14.80,14.100000000000001,99999,99999
4,junk,10/15/2016 00:00:00,40.000000,13.40,14.60,14.0,99999,99999
4,junk,10/15/2016 00:00:00,80.000000,11.00,14.40,12.7,99999,99999
4,junk,10/15/2016 00:00:00,152.000000,10.60,11.00,10.8,99999,99999
4,junk,10/15/2016 00:00:00,200.000000,10.80,11.00,10.9,99999,99999
4,junk,10/15/2016 00:00:00,264.000000,11.00,11.00,11.0,99999,99999
4,junk,10/15/2016 00:00:00,320.000000,10.80,10.80,10.8,99999,99999
4,junk,10/15/2016 00:00:00,392.000000,10.80,10.80,10.8,99999,99999
5,junk,10/17/2016 00:00:00,0.000000,14.60,15.00,14.8,99999,99999
5,junk,10/17/2016 00:00:00,40.000000,14.40,15.00,14.7,99999,99999
5,junk,10/17/2016 00:00:00,96.000000,12.00,13.40,12.7,99999,99999
5,junk,10/17/2016 00:00:00,184.000000,11.20,11.40,11.3,99999,99999
5,junk,10/17/2016 00:00:00,256.000000,11.00,11.20,11.1,99999,99999
5,junk,10/17/2016 00:00:00,328.000000,11.00,11.00,11.0,99999,99999
5,junk,10/17/2016 00:00:00,368.000000,10.80,10.80,10.8,99999,99999
5,junk,10/17/2016 00:00:00,464.000000,10.80,10.80,10.8,99999,99999
6,junk,10/18/2016 00:00:00,0.000000,15.00,15.80,15.4,99999,99999
6,junk,10/18/2016 00:00:00,24.000000,15.00,15.80,15.4,99999,99999
6,junk,10/18/2016 00:00:00,48.000000,14.00,15.80,14.9,99999,99999
6,junk,10/18/2016 00:00:00,80.000000,12.80,15.60,14.2,99999,99999
6,junk,10/18/2016 00:00:00,120.000000,11.80,12.20,12.0,99999,99999
6,junk,10/18/2016 00:00:00,144.000000,11.60,12.00,11.8,99999,99999
6,junk,10/18/2016 00:00:00,184.000000,11.40,11.40,11.4,99999,99999
6,junk,10/18/2016 00:00:00,216.000000,11.20,11.20,11.2,99999,99999
7,junk,10/19/2016 00:00:00,0.000000,15.20,16.40,15.799999999999999,99999,99999
7,junk,10/19/2016 00:00:00,24.000000,15.40,16.40,15.899999999999999,99999,99999
7,junk,10/19/2016 00:00:00,80.000000,12.80,15.40,14.100000000000001,99999,99999
7,junk,10/19/2016 00:00:00,144.000000,11.80,12.80,12.3,99999,99999
7,junk,10/19/2016 00:00:00,208.000000,11.80,11.80,11.8,99999,99999
7,junk,10/19/2016 00:00:00,256.000000,11.60,11.60,11.6,99999,99999
7,junk,10/19/2016 00:00:00,328.000000,11.40,11.40,11.4,99999,99999
7,junk,10/19/2016 00:00:00,384.000000,11.40,11.40,11.4,99999,99999
8,junk,10/20/2016 00:00:00,0.000000,15.20,16.20,15.7,99999,99999
8,junk,10/20/2016 00:00:00,24.000000,15.00,16.20,15.6,99999,99999
8,junk,10/20/2016 00:00:00,72.000000,12.80,16.00,14.4,99999,99999
8,junk,10/20/2016 00:00:00,144.000000,11.80,12.60,12.2,99999,99999
8,junk,10/20/2016 00:00:00,208.000000,11.40,11.80,11.600000000000001,99999,99999
8,junk,10/20/2016 00:00:00,224.000000,11.40,11.80,11.600000000000001,99999,99999
8,junk,10/20/2016 00:00:00,280.000000,11.40,11.40,11.4,99999,99999
8,junk,10/20/2016 00:00:00,352.000000,11.40,11.40,11.4,99999,99999
9,junk,10/22/2016 00:00:00,0.000000,16.20,17.40,16.799999999999997,99999,99999
9,junk,10/22/2016 00:00:00,16.000000,16.20,17.40,16.799999999999997,99999,99999
9,junk,10/22/2016 00:00:00,56.000000,12.80,17.20,15.0,99999,99999
9,junk,10/22/2016 00:00:00,104.000000,12.20,12.60,12.399999999999999,99999,99999
9,junk,10/22/2016 00:00:00,152.000000,11.80,12.00,11.9,99999,99999
9,junk,10/22/2016 00:00:00,184.000000,11.80,11.80,11.8,99999,99999
9,junk,10/22/2016 00:00:00,224.000000,11.80,11.80,11.8,99999,99999
