pdt_number,junk,Datetime,depth,mintemp,maxtemp,meantemp,junk2,junk3
1,junk,11/14/2018 00:00:00,0.000000,16.00,16.40,16.2,99999,99999
1,junk,11/14/2018 00:00:00,8.000000,16.00,16.20,16.1,99999,99999
1,junk,11/14/2018 00:00:00,24.000000,16.00,16.20,16.1,99999,99999
1,junk,11/14/2018 00:00:00,48.000000,15.80,16.20,16.0,99999,99999
1,junk,11/14/2018 00:00:00,64.000000,15.00,16.20,15.6,99999,99999
1,junk,11/14/2018 00:00:00,80.000000,13.60,15.80,14.7,99999,99999
1,junk,11/14/2018 00:00:00,104.000000,12.60,12.60,12.6,99999,99999
1,junk,11/14/2018 00:00:00,128.000000,12.20,12.20,12.2,99999,99999
2,junk,01/23/2019 00:00:00,0.000000,18.00,18.40,18.2,99999,99999
2,junk,01/23/2019 00:00:00,24.000000,18.00,18.40,18.2,99999,99999
2,junk,01/23/2019 00:00:00,56.000000,18.00,18.40,18.2,99999,99999
2,junk,01/23/2019 00:00:00,96.000000,18.00,18.40,18.2,99999,99999
2,junk,01/23/2019 00:00:00,160.000000,18.20,18.40,18.299999999999997,99999,99999
2,junk,01/23/2019 00:00:00,208.000000,18.00,18.20,18.1,99999,99999
2,junk,01/23/2019 00:00:00,248.000000,17.80,18.20,18.0,99999,99999
2,junk,01/23/2019 00:00:00,280.000000,17.80,17.80,17.8,99999,99999
3,junk,03/21/2019 00:00:00,0.000000,12.20,12.60,12.399999999999999,99999,99999
3,junk,03/21/2019 00:00:00,8.000000,12.00,12.60,12.3,99999,99999
3,junk,03/21/2019 00:00:00,40.000000,12.00,12.60,12.3,99999,99999
3,junk,03/21/2019 00:00:00,88.000000,12.00,12.40,12.2,99999,99999
3,junk,03/21/2019 00:00:00,128.000000,12.00,12.20,12.1,99999,99999
3,junk,03/21/2019 00:00:00,136.000000,12.00,12.20,12.1,99999,99999
3,junk,03/21/2019 00:00:00,176.000000,12.00,12.00,12.0,99999,99999
3,junk,03/21/2019 00:00:00,208.000000,11.80,11.80,11.8,99999,99999
4,junk,03/22/2019 00:00:00,0.000000,12.20,12.80,12.5,99999,99999
4,junk,03/22/2019 00:00:00,16.000000,12.00,12.60,12.3,99999,99999
4,junk,03/22/2019 00:00:00,48.000000,11.80,12.40,12.100000000000001,99999,99999
4,junk,03/22/2019 00:00:00,88.000000,11.80,12.20,12.0,99999,99999
4,junk,03/22/2019 00:00:00,136.000000,11.80,12.20,12.0,99999,99999
4,junk,03/22/2019 00:00:00,152.000000,11.80,12.20,12.0,99999,99999
4,junk,03/22/2019 00:00:00,200.000000,11.60,11.80,11.7,99999,99999
4,junk,03/22/2019 00:00:00,240.000000,11.20,11.60,11.399999999999999,99999,99999
5,junk,03/29/2019 00:00:00,0.000000,12.20,12.80,12.5,99999,99999
5,junk,03/29/2019 00:00:00,8.000000,12.20,12.80,12.5,99999,99999
5,junk,03/29/2019 00:00:00,32.000000,12.00,12.40,12.2,99999,99999
5,junk,03/29/2019 00:00:00,56.000000,12.00,12.40,12.2,99999,99999
5,junk,03/29/2019 00:00:00,80.000000,12.00,12.20,12.1,99999,99999
5,junk,03/29/2019 00:00:00,96.000000,12.00,12.00,12.0,99999,99999
5,junk,03/29/2019 00:00:00,128.000000,12.00,12.00,12.0,99999,99999
5,junk,03/29/2019 00:00:00,152.000000,12.00,12.00,12.0,99999,99999
6,junk,04/27/2019 00:00:00,0.000000,14.80,17.20,16.0,99999,99999
6,junk,04/27/2019 00:00:00,24.000000,14.20,16.00,15.1,99999,99999
6,junk,04/27/2019 00:00:00,32.000000,14.00,15.80,14.9,99999,99999
6,junk,04/27/2019 00:00:00,56.000000,13.80,15.40,14.600000000000001,99999,99999
6,junk,04/27/2019 00:00:00,80.000000,13.40,15.20,14.3,99999,99999
6,junk,04/27/2019 00:00:00,104.000000,13.60,14.00,13.8,99999,99999
6,junk,04/27/2019 00:00:00,128.000000,13.80,14.00,13.9,99999,99999
6,junk,04/27/2019 00:00:00,160.000000,13.80,13.80,13.8,99999,99999
7,junk,08/05/2019 00:00:00,0.000000,25.80,27.20,26.5,99999,99999
7,junk,08/05/2019 00:00:00,8.000000,24.40,27.00,25.7,99999,99999
7,junk,08/05/2019 00:00:00,24.000000,16.00,26.80,21.4,99999,99999
8,junk,08/25/2019 00:00:00,0.000000,26.80,27.20,27.0,99999,99999
8,junk,08/25/2019 00:00:00,8.000000,26.80,27.20,27.0,99999,99999
8,junk,08/25/2019 00:00:00,24.000000,20.20,27.20,23.7,99999,99999
9,junk,09/07/2019 00:00:00,0.000000,26.60,27.00,26.8,99999,99999
9,junk,09/07/2019 00:00:00,8.000000,26.40,27.00,26.7,99999,99999
9,junk,09/07/2019 00:00:00,24.000000,19.20,27.00,23.1,99999,99999
10,junk,09/08/2019 00:00:00,0.000000,26.60,26.80,26.700000000000003,99999,99999
10,junk,09/08/2019 00:00:00,8.000000,26.20,26.80,26.5,99999,99999
10,junk,09/08/2019 00:00:00,24.000000,19.80,26.80,23.3,99999,99999
11,junk,09/29/2019 00:00:00,0.000000,23.60,25.00,24.3,99999,99999
11,junk,09/29/2019 00:00:00,8.000000,23.00,25.00,24.0,99999,99999
11,junk,09/29/2019 00:00:00,24.000000,15.80,24.60,20.200000000000003,99999,99999
