pdt_number,junk,Datetime,depth,mintemp,maxtemp,meantemp,junk2,junk3
5,junk,01/05/2019 00:00:00,168.000000,13.80,15.20,14.5,99999,99999
5,junk,01/05/2019 00:00:00,208.000000,15.00,15.20,15.1,99999,99999
6,junk,02/05/2019 00:00:00,0.000000,12.60,12.60,12.6,99999,99999
6,junk,02/05/2019 00:00:00,96.000000,12.60,12.60,12.6,99999,99999
6,junk,02/05/2019 00:00:00,120.000000,12.60,12.60,12.6,99999,99999
6,junk,02/05/2019 00:00:00,232.000000,11.80,12.00,11.9,99999,99999
6,junk,02/05/2019 00:00:00,304.000000,11.60,11.80,11.7,99999,99999
6,junk,02/05/2019 00:00:00,320.000000,11.60,11.80,11.7,99999,99999
6,junk,02/05/2019 00:00:00,384.000000,11.40,11.60,11.5,99999,99999
6,junk,02/05/2019 00:00:00,480.000000,11.40,11.40,11.4,99999,99999
7,junk,02/07/2019 00:00:00,0.000000,12.60,12.60,12.6,99999,99999
7,junk,02/07/2019 00:00:00,72.000000,12.60,12.60,12.6,99999,99999
7,junk,02/07/2019 00:00:00,128.000000,12.40,12.60,12.5,99999,99999
7,junk,02/07/2019 00:00:00,176.000000,12.40,12.60,12.5,99999,99999
7,junk,02/07/2019 00:00:00,304.000000,11.60,11.80,11.7,99999,99999
7,junk,02/07/2019 00:00:00,360.000000,11.40,11.60,11.5,99999,99999
7,junk,02/07/2019 00:00:00,376.000000,11.40,11.60,11.5,99999,99999
7,junk,02/07/2019 00:00:00,480.000000,11.20,11.20,11.2,99999,99999
8,junk,02/09/2019 00:00:00,0.000000,12.40,12.60,12.5,99999,99999
8,junk,02/09/2019 00:00:00,80.000000,12.40,12.60,12.5,99999,99999
8,junk,02/09/2019 00:00:00,120.000000,12.40,12.60,12.5,99999,99999
8,junk,02/09/2019 00:00:00,216.000000,11.80,11.80,11.8,99999,99999
8,junk,02/09/2019 00:00:00,304.000000,11.60,11.60,11.6,99999,99999
8,junk,02/09/2019 00:00:00,352.000000,11.40,11.60,11.5,99999,99999
8,junk,02/09/2019 00:00:00,384.000000,11.40,11.40,11.4,99999,99999
8,junk,02/09/2019 00:00:00,488.000000,11.20,11.20,11.2,99999,99999
9,junk,03/15/2019 00:00:00,0.000000,12.60,12.80,12.7,99999,99999
9,junk,03/15/2019 00:00:00,24.000000,12.60,12.80,12.7,99999,99999
9,junk,03/15/2019 00:00:00,120.000000,12.20,12.80,12.5,99999,99999
9,junk,03/15/2019 00:00:00,144.000000,12.20,12.60,12.399999999999999,99999,99999
9,junk,03/15/2019 00:00:00,216.000000,11.80,12.60,12.2,99999,99999
9,junk,03/15/2019 00:00:00,224.000000,11.80,12.60,12.2,99999,99999
9,junk,03/15/2019 00:00:00,296.000000,11.60,12.40,12.0,99999,99999
9,junk,03/15/2019 00:00:00,352.000000,11.80,11.80,11.8,99999,99999
10,junk,03/16/2019 00:00:00,0.000000,12.40,13.00,12.7,99999,99999
10,junk,03/16/2019 00:00:00,24.000000,12.40,12.80,12.600000000000001,99999,99999
10,junk,03/16/2019 00:00:00,104.000000,12.40,12.80,12.600000000000001,99999,99999
10,junk,03/16/2019 00:00:00,120.000000,12.40,12.80,12.600000000000001,99999,99999
10,junk,03/16/2019 00:00:00,176.000000,12.20,12.60,12.399999999999999,99999,99999
10,junk,03/16/2019 00:00:00,264.000000,11.80,12.20,12.0,99999,99999
10,junk,03/16/2019 00:00:00,280.000000,11.60,12.20,11.899999999999999,99999,99999
10,junk,03/16/2019 00:00:00,344.000000,11.40,11.40,11.4,99999,99999
11,junk,03/22/2019 00:00:00,0.000000,12.80,14.40,13.600000000000001,99999,99999
11,junk,03/22/2019 00:00:00,24.000000,12.60,12.80,12.7,99999,99999
11,junk,03/22/2019 00:00:00,80.000000,12.40,12.60,12.5,99999,99999
11,junk,03/22/2019 00:00:00,136.000000,12.20,12.60,12.399999999999999,99999,99999
11,junk,03/22/2019 00:00:00,192.000000,11.80,12.40,12.100000000000001,99999,99999
11,junk,03/22/2019 00:00:00,240.000000,11.40,12.00,11.7,99999,99999
11,junk,03/22/2019 00:00:00,312.000000,11.40,11.60,11.5,99999,99999
11,junk,03/22/2019 00:00:00,376.000000,11.40,11.40,11.4,99999,99999
12,junk,04/22/2019 00:00:00,0.000000,13.60,14.60,14.1,99999,99999
12,junk,04/22/2019 00:00:00,8.000000,13.40,14.40,13.9,99999,99999
12,junk,04/22/2019 00:00:00,24.000000,12.80,13.80,13.3,99999,99999
12,junk,04/22/2019 00:00:00,48.000000,12.60,13.20,12.899999999999999,99999,99999
12,junk,04/22/2019 00:00:00,64.000000,12.60,13.00,12.8,99999,99999
12,junk,04/22/2019 00:00:00,80.000000,12.40,12.60,12.5,99999,99999
12,junk,04/22/2019 00:00:00,104.000000,12.40,12.60,12.5,99999,99999
12,junk,04/22/2019 00:00:00,128.000000,12.40,12.40,12.4,99999,99999
13,junk,04/23/2019 00:00:00,0.000000,13.80,14.40,14.100000000000001,99999,99999
13,junk,04/23/2019 00:00:00,8.000000,13.40,14.40,13.9,99999,99999
13,junk,04/23/2019 00:00:00,24.000000,12.80,14.00,13.4,99999,99999
13,junk,04/23/2019 00:00:00,48.000000,12.60,13.20,12.899999999999999,99999,99999
13,junk,04/23/2019 00:00:00,64.000000,12.60,12.80,12.7,99999,99999
13,junk,04/23/2019 00:00:00,80.000000,12.40,12.60,12.5,99999,99999
13,junk,04/23/2019 00:00:00,104.000000,12.40,12.40,12.4,99999,99999
13,junk,04/23/2019 00:00:00,128.000000,12.40,12.40,12.4,99999,99999
14,junk,05/02/2019 00:00:00,0.000000,13.60,14.20,13.899999999999999,99999,99999
14,junk,05/02/2019 00:00:00,8.000000,13.20,14.00,13.6,99999,99999
14,junk,05/02/2019 00:00:00,32.000000,12.80,13.40,13.100000000000001,99999,99999
14,junk,05/02/2019 00:00:00,64.000000,12.20,13.00,12.6,99999,99999
14,junk,05/02/2019 00:00:00,88.000000,12.20,12.80,12.5,99999,99999
14,junk,05/02/2019 00:00:00,112.000000,12.20,12.40,12.3,99999,99999
14,junk,05/02/2019 00:00:00,152.000000,12.00,12.20,12.1,99999,99999
14,junk,05/02/2019 00:00:00,176.000000,12.00,12.00,12.0,99999,99999
15,junk,05/17/2019 00:00:00,-8.000000,15.20,17.00,16.1,99999,99999
15,junk,05/17/2019 00:00:00,48.000000,14.20,15.20,14.7,99999,99999
15,junk,05/17/2019 00:00:00,240.000000,12.40,12.80,12.600000000000001,99999,99999
15,junk,05/17/2019 00:00:00,256.000000,12.40,12.80,12.600000000000001,99999,99999
15,junk,05/17/2019 00:00:00,408.000000,11.80,12.00,11.9,99999,99999
15,junk,05/17/2019 00:00:00,504.000000,12.00,12.00,12.0,99999,99999
15,junk,05/17/2019 00:00:00,672.000000,12.40,12.40,12.4,99999,99999
15,junk,05/17/2019 00:00:00,736.000000,12.20,12.40,12.3,99999,99999
16,junk,05/24/2019 00:00:00,0.000000,19.00,20.00,19.5,99999,99999
16,junk,05/24/2019 00:00:00,16.000000,17.60,19.60,18.6,99999,99999
16,junk,05/24/2019 00:00:00,72.000000,14.40,15.00,14.7,99999,99999
16,junk,05/24/2019 00:00:00,104.000000,14.20,14.80,14.5,99999,99999
16,junk,05/24/2019 00:00:00,144.000000,13.60,14.00,13.8,99999,99999
16,junk,05/24/2019 00:00:00,160.000000,13.60,13.80,13.7,99999,99999
16,junk,05/24/2019 00:00:00,216.000000,13.40,13.40,13.4,99999,99999
16,junk,05/24/2019 00:00:00,248.000000,13.40,13.40,13.4,99999,99999
17,junk,05/25/2019 00:00:00,0.000000,18.60,19.40,19.0,99999,99999
17,junk,05/25/2019 00:00:00,24.000000,16.60,18.60,17.6,99999,99999
17,junk,05/25/2019 00:00:00,120.000000,13.80,14.40,14.100000000000001,99999,99999
17,junk,05/25/2019 00:00:00,144.000000,13.60,14.20,13.899999999999999,99999,99999
17,junk,05/25/2019 00:00:00,224.000000,13.60,13.60,13.6,99999,99999
17,junk,05/25/2019 00:00:00,304.000000,13.40,13.60,13.5,99999,99999
17,junk,05/25/2019 00:00:00,328.000000,13.40,13.60,13.5,99999,99999
17,junk,05/25/2019 00:00:00,400.000000,13.40,13.40,13.4,99999,99999
18,junk,06/01/2019 00:00:00,0.000000,15.60,20.00,17.8,99999,99999
18,junk,06/01/2019 00:00:00,8.000000,15.40,17.60,16.5,99999,99999
18,junk,06/01/2019 00:00:00,24.000000,15.40,17.20,16.3,99999,99999
18,junk,06/01/2019 00:00:00,40.000000,15.20,16.80,16.0,99999,99999
18,junk,06/01/2019 00:00:00,56.000000,14.40,16.60,15.5,99999,99999
18,junk,06/01/2019 00:00:00,72.000000,14.00,15.80,14.9,99999,99999
18,junk,06/01/2019 00:00:00,88.000000,14.00,15.00,14.5,99999,99999
18,junk,06/01/2019 00:00:00,112.000000,13.80,13.80,13.8,99999,99999
19,junk,06/02/2019 00:00:00,0.000000,17.80,20.60,19.200000000000003,99999,99999
19,junk,06/02/2019 00:00:00,24.000000,17.20,18.80,18.0,99999,99999
19,junk,06/02/2019 00:00:00,88.000000,13.60,14.20,13.899999999999999,99999,99999
19,junk,06/02/2019 00:00:00,152.000000,13.40,13.40,13.4,99999,99999
19,junk,06/02/2019 00:00:00,272.000000,13.40,13.60,13.5,99999,99999
19,junk,06/02/2019 00:00:00,288.000000,13.40,13.60,13.5,99999,99999
19,junk,06/02/2019 00:00:00,400.000000,13.40,13.40,13.4,99999,99999
19,junk,06/02/2019 00:00:00,432.000000,13.40,13.40,13.4,99999,99999
20,junk,06/03/2019 00:00:00,0.000000,17.80,21.60,19.700000000000003,99999,99999
20,junk,06/03/2019 00:00:00,64.000000,14.60,15.80,15.2,99999,99999
20,junk,06/03/2019 00:00:00,88.000000,13.80,15.00,14.4,99999,99999
20,junk,06/03/2019 00:00:00,176.000000,13.40,13.60,13.5,99999,99999
20,junk,06/03/2019 00:00:00,272.000000,13.40,13.60,13.5,99999,99999
20,junk,06/03/2019 00:00:00,328.000000,13.40,13.60,13.5,99999,99999
20,junk,06/03/2019 00:00:00,376.000000,13.40,13.60,13.5,99999,99999
20,junk,06/03/2019 00:00:00,432.000000,13.40,13.40,13.4,99999,99999
21,junk,06/07/2019 00:00:00,0.000000,19.40,21.80,20.6,99999,99999
21,junk,06/07/2019 00:00:00,32.000000,16.80,18.00,17.4,99999,99999
21,junk,06/07/2019 00:00:00,120.000000,13.60,13.80,13.7,99999,99999
21,junk,06/07/2019 00:00:00,184.000000,13.60,13.60,13.6,99999,99999
21,junk,06/07/2019 00:00:00,304.000000,13.60,13.60,13.6,99999,99999
21,junk,06/07/2019 00:00:00,352.000000,13.60,13.60,13.6,99999,99999
21,junk,06/07/2019 00:00:00,400.000000,13.40,13.60,13.5,99999,99999
21,junk,06/07/2019 00:00:00,496.000000,13.40,13.40,13.4,99999,99999
22,junk,08/05/2019 00:00:00,-8.000000,15.00,15.40,15.2,99999,99999
22,junk,08/05/2019 00:00:00,0.000000,15.00,15.60,15.3,99999,99999
22,junk,08/05/2019 00:00:00,16.000000,12.80,15.40,14.100000000000001,99999,99999
22,junk,08/05/2019 00:00:00,32.000000,10.80,14.60,12.7,99999,99999
22,junk,08/05/2019 00:00:00,56.000000,10.40,11.40,10.9,99999,99999
22,junk,08/05/2019 00:00:00,72.000000,10.20,10.60,10.399999999999999,99999,99999
22,junk,08/05/2019 00:00:00,88.000000,10.40,10.40,10.4,99999,99999
22,junk,08/05/2019 00:00:00,112.000000,10.20,10.20,10.2,99999,99999
