pdt_number,junk,Datetime,depth,mintemp,maxtemp,meantemp,junk2,junk3
7,junk,11/21/2018 00:00:00,0.000000,16.40,17.60,17.0,99999,99999
7,junk,11/21/2018 00:00:00,64.000000,15.40,17.40,16.4,99999,99999
7,junk,11/21/2018 00:00:00,96.000000,14.20,16.80,15.5,99999,99999
7,junk,11/21/2018 00:00:00,192.000000,13.20,13.40,13.3,99999,99999
7,junk,11/21/2018 00:00:00,296.000000,12.40,12.60,12.5,99999,99999
7,junk,11/21/2018 00:00:00,320.000000,12.20,12.40,12.3,99999,99999
7,junk,11/21/2018 00:00:00,392.000000,11.80,11.80,11.8,99999,99999
7,junk,11/21/2018 00:00:00,472.000000,11.60,11.60,11.6,99999,99999
8,junk,11/29/2018 00:00:00,0.000000,14.40,15.00,14.7,99999,99999
8,junk,11/29/2018 00:00:00,72.000000,14.40,14.80,14.600000000000001,99999,99999
8,junk,11/29/2018 00:00:00,200.000000,12.20,12.60,12.399999999999999,99999,99999
8,junk,11/29/2018 00:00:00,296.000000,11.80,12.00,11.9,99999,99999
8,junk,11/29/2018 00:00:00,368.000000,11.40,11.60,11.5,99999,99999
8,junk,11/29/2018 00:00:00,392.000000,11.20,11.40,11.3,99999,99999
8,junk,11/29/2018 00:00:00,472.000000,11.00,11.20,11.1,99999,99999
8,junk,11/29/2018 00:00:00,600.000000,10.80,10.80,10.8,99999,99999
9,junk,01/04/2019 00:00:00,0.000000,13.40,14.00,13.7,99999,99999
9,junk,01/04/2019 00:00:00,48.000000,13.40,14.00,13.7,99999,99999
9,junk,01/04/2019 00:00:00,120.000000,13.00,13.80,13.4,99999,99999
9,junk,01/04/2019 00:00:00,232.000000,12.00,12.20,12.1,99999,99999
9,junk,01/04/2019 00:00:00,352.000000,11.20,11.60,11.399999999999999,99999,99999
9,junk,01/04/2019 00:00:00,384.000000,11.20,11.60,11.399999999999999,99999,99999
9,junk,01/04/2019 00:00:00,456.000000,10.60,11.20,10.899999999999999,99999,99999
9,junk,01/04/2019 00:00:00,552.000000,10.60,10.80,10.7,99999,99999
10,junk,01/05/2019 00:00:00,0.000000,13.80,14.20,14.0,99999,99999
10,junk,01/05/2019 00:00:00,56.000000,13.20,13.80,13.5,99999,99999
10,junk,01/05/2019 00:00:00,120.000000,13.00,13.60,13.3,99999,99999
10,junk,01/05/2019 00:00:00,272.000000,11.80,12.20,12.0,99999,99999
10,junk,01/05/2019 00:00:00,352.000000,11.40,11.80,11.600000000000001,99999,99999
10,junk,01/05/2019 00:00:00,456.000000,11.00,11.20,11.1,99999,99999
10,junk,01/05/2019 00:00:00,480.000000,10.80,11.20,11.0,99999,99999
10,junk,01/05/2019 00:00:00,584.000000,10.40,10.40,10.4,99999,99999
11,junk,01/06/2019 00:00:00,8.000000,13.40,13.80,13.600000000000001,99999,99999
11,junk,01/06/2019 00:00:00,56.000000,13.40,13.80,13.600000000000001,99999,99999
11,junk,01/06/2019 00:00:00,160.000000,12.60,13.20,12.899999999999999,99999,99999
11,junk,01/06/2019 00:00:00,336.000000,11.40,11.80,11.600000000000001,99999,99999
11,junk,01/06/2019 00:00:00,360.000000,11.20,11.60,11.399999999999999,99999,99999
11,junk,01/06/2019 00:00:00,456.000000,10.80,11.20,11.0,99999,99999
11,junk,01/06/2019 00:00:00,544.000000,10.60,10.80,10.7,99999,99999
11,junk,01/06/2019 00:00:00,688.000000,10.00,10.00,10.0,99999,99999
12,junk,01/08/2019 00:00:00,0.000000,13.20,13.60,13.399999999999999,99999,99999
12,junk,01/08/2019 00:00:00,80.000000,13.00,13.60,13.3,99999,99999
12,junk,01/08/2019 00:00:00,120.000000,12.40,13.60,13.0,99999,99999
12,junk,01/08/2019 00:00:00,272.000000,11.40,11.80,11.600000000000001,99999,99999
12,junk,01/08/2019 00:00:00,304.000000,11.20,11.60,11.399999999999999,99999,99999
12,junk,01/08/2019 00:00:00,408.000000,10.80,11.20,11.0,99999,99999
12,junk,01/08/2019 00:00:00,440.000000,10.80,11.20,11.0,99999,99999
12,junk,01/08/2019 00:00:00,552.000000,10.60,10.60,10.6,99999,99999
13,junk,01/20/2019 00:00:00,0.000000,13.00,13.00,13.0,99999,99999
13,junk,01/20/2019 00:00:00,40.000000,13.00,13.00,13.0,99999,99999
13,junk,01/20/2019 00:00:00,104.000000,12.60,13.00,12.8,99999,99999
13,junk,01/20/2019 00:00:00,168.000000,12.00,12.60,12.3,99999,99999
13,junk,01/20/2019 00:00:00,304.000000,11.40,11.60,11.5,99999,99999
13,junk,01/20/2019 00:00:00,368.000000,11.20,11.40,11.3,99999,99999
13,junk,01/20/2019 00:00:00,376.000000,11.20,11.40,11.3,99999,99999
13,junk,01/20/2019 00:00:00,480.000000,11.00,11.00,11.0,99999,99999
14,junk,01/21/2019 00:00:00,0.000000,12.80,13.00,12.9,99999,99999
14,junk,01/21/2019 00:00:00,80.000000,12.80,13.00,12.9,99999,99999
14,junk,01/21/2019 00:00:00,104.000000,12.40,13.00,12.7,99999,99999
14,junk,01/21/2019 00:00:00,200.000000,11.80,12.00,11.9,99999,99999
14,junk,01/21/2019 00:00:00,288.000000,11.40,11.80,11.600000000000001,99999,99999
14,junk,01/21/2019 00:00:00,384.000000,11.20,11.60,11.399999999999999,99999,99999
14,junk,01/21/2019 00:00:00,392.000000,11.20,11.60,11.399999999999999,99999,99999
14,junk,01/21/2019 00:00:00,496.000000,11.00,11.40,11.2,99999,99999
15,junk,01/23/2019 00:00:00,0.000000,12.80,12.80,12.8,99999,99999
15,junk,01/23/2019 00:00:00,64.000000,12.80,13.00,12.9,99999,99999
15,junk,01/23/2019 00:00:00,112.000000,12.40,13.00,12.7,99999,99999
15,junk,01/23/2019 00:00:00,256.000000,11.60,11.80,11.7,99999,99999
15,junk,01/23/2019 00:00:00,328.000000,11.40,11.60,11.5,99999,99999
15,junk,01/23/2019 00:00:00,384.000000,11.20,11.40,11.3,99999,99999
15,junk,01/23/2019 00:00:00,432.000000,11.00,11.20,11.1,99999,99999
15,junk,01/23/2019 00:00:00,520.000000,10.80,11.00,10.9,99999,99999
16,junk,01/24/2019 00:00:00,0.000000,12.80,13.40,13.100000000000001,99999,99999
16,junk,01/24/2019 00:00:00,88.000000,12.80,13.20,13.0,99999,99999
16,junk,01/24/2019 00:00:00,96.000000,12.80,13.20,13.0,99999,99999
16,junk,01/24/2019 00:00:00,184.000000,12.00,12.20,12.1,99999,99999
16,junk,01/24/2019 00:00:00,288.000000,11.60,11.80,11.7,99999,99999
16,junk,01/24/2019 00:00:00,320.000000,11.60,11.80,11.7,99999,99999
16,junk,01/24/2019 00:00:00,384.000000,11.20,11.60,11.399999999999999,99999,99999
16,junk,01/24/2019 00:00:00,456.000000,11.00,11.40,11.2,99999,99999
17,junk,01/26/2019 00:00:00,0.000000,12.80,13.00,12.9,99999,99999
17,junk,01/26/2019 00:00:00,48.000000,12.80,12.80,12.8,99999,99999
17,junk,01/26/2019 00:00:00,112.000000,12.80,12.80,12.8,99999,99999
17,junk,01/26/2019 00:00:00,208.000000,12.00,12.00,12.0,99999,99999
17,junk,01/26/2019 00:00:00,288.000000,11.60,11.80,11.7,99999,99999
17,junk,01/26/2019 00:00:00,328.000000,11.20,11.80,11.5,99999,99999
17,junk,01/26/2019 00:00:00,368.000000,11.20,11.60,11.399999999999999,99999,99999
17,junk,01/26/2019 00:00:00,464.000000,11.00,11.00,11.0,99999,99999
18,junk,02/04/2019 00:00:00,0.000000,13.00,13.80,13.4,99999,99999
18,junk,02/04/2019 00:00:00,24.000000,13.00,13.80,13.4,99999,99999
18,junk,02/04/2019 00:00:00,144.000000,12.80,13.40,13.100000000000001,99999,99999
18,junk,02/04/2019 00:00:00,184.000000,12.40,13.00,12.7,99999,99999
18,junk,02/04/2019 00:00:00,264.000000,12.00,12.20,12.1,99999,99999
18,junk,02/04/2019 00:00:00,280.000000,11.80,12.00,11.9,99999,99999
18,junk,02/04/2019 00:00:00,336.000000,11.60,11.60,11.6,99999,99999
18,junk,02/04/2019 00:00:00,424.000000,11.20,11.20,11.2,99999,99999
19,junk,02/11/2019 00:00:00,0.000000,14.00,14.40,14.2,99999,99999
19,junk,02/11/2019 00:00:00,24.000000,14.00,14.40,14.2,99999,99999
19,junk,02/11/2019 00:00:00,80.000000,13.60,14.40,14.0,99999,99999
19,junk,02/11/2019 00:00:00,144.000000,12.40,14.40,13.4,99999,99999
19,junk,02/11/2019 00:00:00,248.000000,11.80,12.20,12.0,99999,99999
19,junk,02/11/2019 00:00:00,280.000000,11.60,12.00,11.8,99999,99999
19,junk,02/11/2019 00:00:00,320.000000,11.40,11.80,11.600000000000001,99999,99999
19,junk,02/11/2019 00:00:00,400.000000,11.40,11.40,11.4,99999,99999
20,junk,02/12/2019 00:00:00,0.000000,13.80,14.20,14.0,99999,99999
20,junk,02/12/2019 00:00:00,96.000000,13.80,14.20,14.0,99999,99999
20,junk,02/12/2019 00:00:00,104.000000,13.80,14.20,14.0,99999,99999
20,junk,02/12/2019 00:00:00,176.000000,12.40,14.00,13.2,99999,99999
20,junk,02/12/2019 00:00:00,272.000000,12.00,12.00,12.0,99999,99999
20,junk,02/12/2019 00:00:00,352.000000,11.40,11.60,11.5,99999,99999
20,junk,02/12/2019 00:00:00,408.000000,11.20,11.40,11.3,99999,99999
20,junk,02/12/2019 00:00:00,488.000000,11.00,11.00,11.0,99999,99999
21,junk,02/22/2019 00:00:00,0.000000,14.60,14.80,14.7,99999,99999
21,junk,02/22/2019 00:00:00,64.000000,14.60,14.80,14.7,99999,99999
21,junk,02/22/2019 00:00:00,208.000000,13.80,13.80,13.8,99999,99999
21,junk,02/22/2019 00:00:00,336.000000,12.40,12.40,12.4,99999,99999
21,junk,02/22/2019 00:00:00,496.000000,11.60,11.60,11.6,99999,99999
21,junk,02/22/2019 00:00:00,664.000000,10.80,10.80,10.8,99999,99999
21,junk,02/22/2019 00:00:00,816.000000,10.20,10.40,10.3,99999,99999
21,junk,02/22/2019 00:00:00,944.000000,9.20,9.20,9.2,99999,99999
22,junk,02/26/2019 00:00:00,0.000000,14.60,15.80,15.2,99999,99999
22,junk,02/26/2019 00:00:00,24.000000,14.60,15.80,15.2,99999,99999
22,junk,02/26/2019 00:00:00,72.000000,14.40,15.60,15.0,99999,99999
22,junk,02/26/2019 00:00:00,136.000000,13.20,15.60,14.399999999999999,99999,99999
22,junk,02/26/2019 00:00:00,168.000000,12.80,15.60,14.2,99999,99999
22,junk,02/26/2019 00:00:00,232.000000,12.40,12.80,12.600000000000001,99999,99999
22,junk,02/26/2019 00:00:00,280.000000,12.00,12.20,12.1,99999,99999
22,junk,02/26/2019 00:00:00,328.000000,11.80,11.80,11.8,99999,99999
23,junk,03/21/2019 00:00:00,0.000000,15.60,16.00,15.8,99999,99999
23,junk,03/21/2019 00:00:00,64.000000,15.20,15.80,15.5,99999,99999
23,junk,03/21/2019 00:00:00,72.000000,14.80,15.80,15.3,99999,99999
23,junk,03/21/2019 00:00:00,128.000000,13.60,15.40,14.5,99999,99999
23,junk,03/21/2019 00:00:00,200.000000,12.60,13.20,12.899999999999999,99999,99999
23,junk,03/21/2019 00:00:00,240.000000,12.40,12.80,12.600000000000001,99999,99999
23,junk,03/21/2019 00:00:00,280.000000,12.20,12.60,12.399999999999999,99999,99999
23,junk,03/21/2019 00:00:00,352.000000,11.80,12.00,11.9,99999,99999
24,junk,03/25/2019 00:00:00,0.000000,14.20,15.00,14.6,99999,99999
24,junk,03/25/2019 00:00:00,56.000000,14.40,14.60,14.5,99999,99999
24,junk,03/25/2019 00:00:00,104.000000,14.00,14.60,14.3,99999,99999
24,junk,03/25/2019 00:00:00,128.000000,13.80,14.40,14.100000000000001,99999,99999
24,junk,03/25/2019 00:00:00,184.000000,12.80,14.20,13.5,99999,99999
24,junk,03/25/2019 00:00:00,280.000000,12.00,12.40,12.2,99999,99999
24,junk,03/25/2019 00:00:00,288.000000,12.00,12.40,12.2,99999,99999
24,junk,03/25/2019 00:00:00,368.000000,11.60,11.80,11.7,99999,99999
25,junk,03/26/2019 00:00:00,0.000000,14.60,15.40,15.0,99999,99999
25,junk,03/26/2019 00:00:00,16.000000,14.60,15.40,15.0,99999,99999
25,junk,03/26/2019 00:00:00,104.000000,14.40,15.40,14.9,99999,99999
25,junk,03/26/2019 00:00:00,120.000000,14.80,15.40,15.100000000000001,99999,99999
25,junk,03/26/2019 00:00:00,160.000000,15.20,15.40,15.3,99999,99999
25,junk,03/26/2019 00:00:00,240.000000,14.20,14.80,14.5,99999,99999
25,junk,03/26/2019 00:00:00,272.000000,13.60,14.20,13.899999999999999,99999,99999
25,junk,03/26/2019 00:00:00,320.000000,13.60,13.60,13.6,99999,99999
26,junk,03/27/2019 00:00:00,0.000000,15.00,15.40,15.2,99999,99999
26,junk,03/27/2019 00:00:00,48.000000,15.00,15.20,15.1,99999,99999
26,junk,03/27/2019 00:00:00,80.000000,14.80,15.20,15.0,99999,99999
26,junk,03/27/2019 00:00:00,104.000000,14.80,15.20,15.0,99999,99999
26,junk,03/27/2019 00:00:00,160.000000,14.40,15.20,14.8,99999,99999
26,junk,03/27/2019 00:00:00,192.000000,14.00,14.80,14.4,99999,99999
26,junk,03/27/2019 00:00:00,256.000000,13.20,13.60,13.399999999999999,99999,99999
26,junk,03/27/2019 00:00:00,296.000000,13.00,13.20,13.1,99999,99999
27,junk,03/28/2019 00:00:00,0.000000,15.20,15.80,15.5,99999,99999
27,junk,03/28/2019 00:00:00,24.000000,15.20,15.40,15.3,99999,99999
27,junk,03/28/2019 00:00:00,80.000000,15.20,15.40,15.3,99999,99999
27,junk,03/28/2019 00:00:00,144.000000,15.00,15.40,15.2,99999,99999
27,junk,03/28/2019 00:00:00,200.000000,14.20,15.00,14.6,99999,99999
27,junk,03/28/2019 00:00:00,256.000000,13.60,14.20,13.899999999999999,99999,99999
27,junk,03/28/2019 00:00:00,320.000000,13.00,13.40,13.2,99999,99999
27,junk,03/28/2019 00:00:00,400.000000,12.60,12.60,12.6,99999,99999
28,junk,03/29/2019 00:00:00,0.000000,15.40,15.80,15.600000000000001,99999,99999
28,junk,03/29/2019 00:00:00,16.000000,15.20,15.80,15.5,99999,99999
28,junk,03/29/2019 00:00:00,64.000000,15.00,15.60,15.3,99999,99999
28,junk,03/29/2019 00:00:00,112.000000,14.80,15.60,15.2,99999,99999
28,junk,03/29/2019 00:00:00,176.000000,14.00,15.00,14.5,99999,99999
28,junk,03/29/2019 00:00:00,200.000000,14.00,14.80,14.4,99999,99999
28,junk,03/29/2019 00:00:00,248.000000,13.40,14.20,13.8,99999,99999
28,junk,03/29/2019 00:00:00,312.000000,12.80,13.20,13.0,99999,99999
29,junk,03/30/2019 00:00:00,0.000000,15.60,15.80,15.7,99999,99999
29,junk,03/30/2019 00:00:00,8.000000,15.20,15.80,15.5,99999,99999
29,junk,03/30/2019 00:00:00,32.000000,15.20,15.60,15.399999999999999,99999,99999
29,junk,03/30/2019 00:00:00,56.000000,15.00,15.60,15.3,99999,99999
29,junk,03/30/2019 00:00:00,80.000000,15.00,15.60,15.3,99999,99999
29,junk,03/30/2019 00:00:00,96.000000,15.00,15.60,15.3,99999,99999
29,junk,03/30/2019 00:00:00,120.000000,15.00,15.40,15.2,99999,99999
29,junk,03/30/2019 00:00:00,152.000000,15.00,15.00,15.0,99999,99999
30,junk,04/09/2019 00:00:00,0.000000,14.00,14.40,14.2,99999,99999
30,junk,04/09/2019 00:00:00,16.000000,14.00,14.20,14.1,99999,99999
30,junk,04/09/2019 00:00:00,40.000000,14.00,14.20,14.1,99999,99999
30,junk,04/09/2019 00:00:00,72.000000,14.00,14.20,14.1,99999,99999
30,junk,04/09/2019 00:00:00,104.000000,13.60,14.20,13.899999999999999,99999,99999
30,junk,04/09/2019 00:00:00,136.000000,13.20,14.00,13.6,99999,99999
30,junk,04/09/2019 00:00:00,168.000000,12.80,13.40,13.100000000000001,99999,99999
30,junk,04/09/2019 00:00:00,208.000000,12.40,12.40,12.4,99999,99999
31,junk,04/11/2019 00:00:00,0.000000,14.00,16.80,15.4,99999,99999
31,junk,04/11/2019 00:00:00,16.000000,14.00,14.40,14.2,99999,99999
31,junk,04/11/2019 00:00:00,64.000000,14.00,14.40,14.2,99999,99999
31,junk,04/11/2019 00:00:00,112.000000,13.60,14.20,13.899999999999999,99999,99999
31,junk,04/11/2019 00:00:00,176.000000,12.80,13.40,13.100000000000001,99999,99999
31,junk,04/11/2019 00:00:00,232.000000,12.40,12.60,12.5,99999,99999
31,junk,04/11/2019 00:00:00,288.000000,12.00,12.20,12.1,99999,99999
31,junk,04/11/2019 00:00:00,312.000000,12.00,12.00,12.0,99999,99999
32,junk,04/24/2019 00:00:00,0.000000,14.20,14.40,14.3,99999,99999
32,junk,04/24/2019 00:00:00,40.000000,14.20,14.40,14.3,99999,99999
32,junk,04/24/2019 00:00:00,136.000000,13.40,14.00,13.7,99999,99999
32,junk,04/24/2019 00:00:00,232.000000,12.40,12.80,12.600000000000001,99999,99999
32,junk,04/24/2019 00:00:00,408.000000,11.60,11.60,11.6,99999,99999
32,junk,04/24/2019 00:00:00,440.000000,11.40,11.60,11.5,99999,99999
32,junk,04/24/2019 00:00:00,608.000000,11.00,11.00,11.0,99999,99999
32,junk,04/24/2019 00:00:00,656.000000,10.80,11.00,10.9,99999,99999
33,junk,04/28/2019 00:00:00,0.000000,14.20,14.60,14.399999999999999,99999,99999
33,junk,04/28/2019 00:00:00,80.000000,13.40,14.40,13.9,99999,99999
33,junk,04/28/2019 00:00:00,248.000000,12.00,12.60,12.3,99999,99999
33,junk,04/28/2019 00:00:00,408.000000,11.40,11.60,11.5,99999,99999
33,junk,04/28/2019 00:00:00,584.000000,10.80,11.20,11.0,99999,99999
33,junk,04/28/2019 00:00:00,896.000000,10.80,11.20,11.0,99999,99999
33,junk,04/28/2019 00:00:00,928.000000,10.80,11.20,11.0,99999,99999
33,junk,04/28/2019 00:00:00,1152.000000,10.00,10.20,10.1,99999,99999
34,junk,04/30/2019 00:00:00,0.000000,14.60,15.00,14.8,99999,99999
34,junk,04/30/2019 00:00:00,16.000000,14.40,14.80,14.600000000000001,99999,99999
34,junk,04/30/2019 00:00:00,64.000000,13.80,14.60,14.2,99999,99999
34,junk,04/30/2019 00:00:00,136.000000,13.00,13.80,13.4,99999,99999
34,junk,04/30/2019 00:00:00,152.000000,12.80,13.40,13.100000000000001,99999,99999
34,junk,04/30/2019 00:00:00,216.000000,12.40,12.80,12.600000000000001,99999,99999
34,junk,04/30/2019 00:00:00,248.000000,12.40,12.60,12.5,99999,99999
34,junk,04/30/2019 00:00:00,296.000000,12.00,12.00,12.0,99999,99999
35,junk,05/02/2019 00:00:00,0.000000,14.40,14.60,14.5,99999,99999
35,junk,05/02/2019 00:00:00,24.000000,14.40,14.60,14.5,99999,99999
35,junk,05/02/2019 00:00:00,80.000000,13.80,14.60,14.2,99999,99999
35,junk,05/02/2019 00:00:00,160.000000,12.40,13.20,12.8,99999,99999
35,junk,05/02/2019 00:00:00,192.000000,12.20,12.80,12.5,99999,99999
35,junk,05/02/2019 00:00:00,280.000000,11.80,11.80,11.8,99999,99999
35,junk,05/02/2019 00:00:00,344.000000,11.60,11.80,11.7,99999,99999
35,junk,05/02/2019 00:00:00,384.000000,11.60,11.60,11.6,99999,99999
36,junk,05/13/2019 00:00:00,0.000000,17.80,18.80,18.3,99999,99999
36,junk,05/13/2019 00:00:00,8.000000,17.40,18.80,18.1,99999,99999
36,junk,05/13/2019 00:00:00,32.000000,15.60,17.80,16.7,99999,99999
36,junk,05/13/2019 00:00:00,48.000000,15.00,16.20,15.6,99999,99999
36,junk,05/13/2019 00:00:00,80.000000,14.40,14.80,14.600000000000001,99999,99999
36,junk,05/13/2019 00:00:00,96.000000,14.20,14.40,14.3,99999,99999
36,junk,05/13/2019 00:00:00,112.000000,14.00,14.20,14.1,99999,99999
36,junk,05/13/2019 00:00:00,144.000000,13.80,13.80,13.8,99999,99999
37,junk,05/14/2019 00:00:00,0.000000,18.40,19.00,18.7,99999,99999
37,junk,05/14/2019 00:00:00,16.000000,16.20,19.00,17.6,99999,99999
37,junk,05/14/2019 00:00:00,48.000000,14.60,16.80,15.7,99999,99999
37,junk,05/14/2019 00:00:00,96.000000,13.80,15.40,14.600000000000001,99999,99999
37,junk,05/14/2019 00:00:00,128.000000,13.60,14.40,14.0,99999,99999
37,junk,05/14/2019 00:00:00,160.000000,13.60,14.00,13.8,99999,99999
37,junk,05/14/2019 00:00:00,224.000000,13.60,13.60,13.6,99999,99999
37,junk,05/14/2019 00:00:00,248.000000,13.60,13.60,13.6,99999,99999
38,junk,05/17/2019 00:00:00,0.000000,17.80,19.20,18.5,99999,99999
38,junk,05/17/2019 00:00:00,16.000000,17.40,18.60,18.0,99999,99999
38,junk,05/17/2019 00:00:00,24.000000,16.60,18.40,17.5,99999,99999
38,junk,05/17/2019 00:00:00,40.000000,16.00,17.40,16.7,99999,99999
38,junk,05/17/2019 00:00:00,64.000000,15.00,16.60,15.8,99999,99999
38,junk,05/17/2019 00:00:00,72.000000,14.80,16.40,15.6,99999,99999
39,junk,05/18/2019 00:00:00,0.000000,17.00,18.20,17.6,99999,99999
39,junk,05/18/2019 00:00:00,8.000000,16.60,18.20,17.4,99999,99999
39,junk,05/18/2019 00:00:00,32.000000,16.20,18.00,17.1,99999,99999
39,junk,05/18/2019 00:00:00,56.000000,15.80,17.00,16.4,99999,99999
39,junk,05/18/2019 00:00:00,80.000000,15.40,16.00,15.7,99999,99999
39,junk,05/18/2019 00:00:00,112.000000,14.60,15.40,15.0,99999,99999
39,junk,05/18/2019 00:00:00,128.000000,14.40,15.00,14.7,99999,99999
39,junk,05/18/2019 00:00:00,152.000000,14.20,14.20,14.2,99999,99999
40,junk,05/19/2019 00:00:00,0.000000,17.00,18.00,17.5,99999,99999
40,junk,05/19/2019 00:00:00,16.000000,16.80,17.60,17.200000000000003,99999,99999
40,junk,05/19/2019 00:00:00,64.000000,15.60,16.60,16.1,99999,99999
40,junk,05/19/2019 00:00:00,80.000000,15.20,16.60,15.9,99999,99999
40,junk,05/19/2019 00:00:00,120.000000,14.60,16.00,15.3,99999,99999
40,junk,05/19/2019 00:00:00,144.000000,14.20,14.60,14.399999999999999,99999,99999
40,junk,05/19/2019 00:00:00,176.000000,14.20,14.20,14.2,99999,99999
40,junk,05/19/2019 00:00:00,216.000000,14.40,14.40,14.4,99999,99999
41,junk,06/01/2019 00:00:00,0.000000,19.00,20.80,19.9,99999,99999
41,junk,06/01/2019 00:00:00,8.000000,19.20,20.60,19.9,99999,99999
41,junk,06/01/2019 00:00:00,40.000000,17.20,20.00,18.6,99999,99999
41,junk,06/01/2019 00:00:00,64.000000,16.40,16.60,16.5,99999,99999
41,junk,06/01/2019 00:00:00,96.000000,16.00,16.00,16.0,99999,99999
41,junk,06/01/2019 00:00:00,120.000000,15.80,16.00,15.9,99999,99999
41,junk,06/01/2019 00:00:00,160.000000,15.60,15.80,15.7,99999,99999
41,junk,06/01/2019 00:00:00,184.000000,15.60,15.60,15.6,99999,99999
42,junk,06/02/2019 00:00:00,0.000000,19.60,20.80,20.200000000000003,99999,99999
42,junk,06/02/2019 00:00:00,8.000000,19.40,20.80,20.1,99999,99999
42,junk,06/02/2019 00:00:00,24.000000,18.00,20.60,19.3,99999,99999
42,junk,06/02/2019 00:00:00,40.000000,17.20,20.00,18.6,99999,99999
42,junk,06/02/2019 00:00:00,64.000000,19.40,19.40,19.4,99999,99999
43,junk,06/03/2019 00:00:00,0.000000,19.60,21.00,20.3,99999,99999
43,junk,06/03/2019 00:00:00,8.000000,19.60,20.80,20.200000000000003,99999,99999
43,junk,06/03/2019 00:00:00,24.000000,19.80,20.60,20.200000000000003,99999,99999
44,junk,06/04/2019 00:00:00,0.000000,20.20,22.20,21.2,99999,99999
