pdt_number,junk,Datetime,depth,mintemp,maxtemp,meantemp,junk2,junk3
13,junk,11/13/2016 00:00:00,152.000000,12.20,12.20,12.2,99999,99999
13,junk,11/13/2016 00:00:00,160.000000,12.20,12.20,12.2,99999,99999
13,junk,11/13/2016 00:00:00,200.000000,12.20,12.20,12.2,99999,99999
14,junk,11/14/2016 00:00:00,0.000000,16.20,16.80,16.5,99999,99999
14,junk,11/14/2016 00:00:00,32.000000,15.60,17.20,16.4,99999,99999
14,junk,11/14/2016 00:00:00,96.000000,12.40,16.60,14.5,99999,99999
14,junk,11/14/2016 00:00:00,208.000000,11.60,12.00,11.8,99999,99999
14,junk,11/14/2016 00:00:00,288.000000,11.60,11.80,11.7,99999,99999
14,junk,11/14/2016 00:00:00,312.000000,11.60,11.60,11.6,99999,99999
14,junk,11/14/2016 00:00:00,416.000000,11.00,11.40,11.2,99999,99999
14,junk,11/14/2016 00:00:00,464.000000,10.80,11.00,10.9,99999,99999
15,junk,11/15/2016 00:00:00,0.000000,15.60,16.00,15.8,99999,99999
15,junk,11/15/2016 00:00:00,40.000000,14.80,16.00,15.4,99999,99999
15,junk,11/15/2016 00:00:00,136.000000,11.80,12.20,12.0,99999,99999
15,junk,11/15/2016 00:00:00,208.000000,11.60,11.80,11.7,99999,99999
15,junk,11/15/2016 00:00:00,352.000000,11.20,11.40,11.3,99999,99999
15,junk,11/15/2016 00:00:00,424.000000,11.00,11.40,11.2,99999,99999
15,junk,11/15/2016 00:00:00,440.000000,11.00,11.40,11.2,99999,99999
15,junk,11/15/2016 00:00:00,552.000000,10.80,10.80,10.8,99999,99999
16,junk,11/16/2016 00:00:00,0.000000,15.40,16.00,15.7,99999,99999
16,junk,11/16/2016 00:00:00,8.000000,15.40,16.00,15.7,99999,99999
16,junk,11/16/2016 00:00:00,32.000000,14.80,16.00,15.4,99999,99999
16,junk,11/16/2016 00:00:00,48.000000,14.60,16.00,15.3,99999,99999
16,junk,11/16/2016 00:00:00,72.000000,13.00,15.80,14.4,99999,99999
16,junk,11/16/2016 00:00:00,96.000000,12.60,13.40,13.0,99999,99999
16,junk,11/16/2016 00:00:00,120.000000,12.20,12.20,12.2,99999,99999
16,junk,11/16/2016 00:00:00,144.000000,12.00,12.00,12.0,99999,99999
17,junk,11/17/2016 00:00:00,0.000000,15.40,16.60,16.0,99999,99999
17,junk,11/17/2016 00:00:00,56.000000,13.00,16.40,14.7,99999,99999
17,junk,11/17/2016 00:00:00,280.000000,11.60,11.60,11.6,99999,99999
17,junk,11/17/2016 00:00:00,360.000000,11.40,11.60,11.5,99999,99999
17,junk,11/17/2016 00:00:00,528.000000,11.00,11.00,11.0,99999,99999
17,junk,11/17/2016 00:00:00,592.000000,10.80,10.80,10.8,99999,99999
17,junk,11/17/2016 00:00:00,712.000000,10.40,10.60,10.5,99999,99999
17,junk,11/17/2016 00:00:00,840.000000,10.00,10.00,10.0,99999,99999
18,junk,11/18/2016 00:00:00,0.000000,15.80,17.40,16.6,99999,99999
18,junk,11/18/2016 00:00:00,48.000000,16.20,17.20,16.7,99999,99999
18,junk,11/18/2016 00:00:00,192.000000,12.00,12.20,12.1,99999,99999
18,junk,11/18/2016 00:00:00,288.000000,11.80,11.80,11.8,99999,99999
18,junk,11/18/2016 00:00:00,344.000000,11.60,11.60,11.6,99999,99999
18,junk,11/18/2016 00:00:00,384.000000,11.40,11.40,11.4,99999,99999
18,junk,11/18/2016 00:00:00,528.000000,11.00,11.00,11.0,99999,99999
18,junk,11/18/2016 00:00:00,600.000000,10.60,10.80,10.7,99999,99999
19,junk,11/19/2016 00:00:00,0.000000,16.00,17.20,16.6,99999,99999
19,junk,11/19/2016 00:00:00,40.000000,16.20,16.80,16.5,99999,99999
19,junk,11/19/2016 00:00:00,48.000000,15.40,16.80,16.1,99999,99999
19,junk,11/19/2016 00:00:00,88.000000,13.00,14.80,13.9,99999,99999
19,junk,11/19/2016 00:00:00,112.000000,12.80,13.00,12.9,99999,99999
19,junk,11/19/2016 00:00:00,144.000000,12.40,12.60,12.5,99999,99999
19,junk,11/19/2016 00:00:00,200.000000,12.00,12.20,12.1,99999,99999
19,junk,11/19/2016 00:00:00,216.000000,12.00,12.20,12.1,99999,99999
20,junk,11/20/2016 00:00:00,0.000000,16.80,18.40,17.6,99999,99999
20,junk,11/20/2016 00:00:00,8.000000,16.80,17.80,17.3,99999,99999
20,junk,11/20/2016 00:00:00,24.000000,17.00,17.20,17.1,99999,99999
20,junk,11/20/2016 00:00:00,40.000000,17.00,17.20,17.1,99999,99999
20,junk,11/20/2016 00:00:00,56.000000,16.80,17.20,17.0,99999,99999
20,junk,11/20/2016 00:00:00,80.000000,13.80,14.80,14.3,99999,99999
20,junk,11/20/2016 00:00:00,96.000000,13.40,13.40,13.4,99999,99999
21,junk,11/21/2016 00:00:00,0.000000,18.00,18.40,18.2,99999,99999
21,junk,11/21/2016 00:00:00,48.000000,18.20,18.20,18.2,99999,99999
21,junk,11/21/2016 00:00:00,208.000000,13.00,13.20,13.1,99999,99999
21,junk,11/21/2016 00:00:00,296.000000,12.60,12.60,12.6,99999,99999
21,junk,11/21/2016 00:00:00,392.000000,12.00,12.00,12.0,99999,99999
21,junk,11/21/2016 00:00:00,544.000000,11.40,11.40,11.4,99999,99999
21,junk,11/21/2016 00:00:00,632.000000,11.20,11.20,11.2,99999,99999
21,junk,11/21/2016 00:00:00,760.000000,11.20,11.20,11.2,99999,99999
22,junk,11/22/2016 00:00:00,0.000000,17.60,18.00,17.8,99999,99999
22,junk,11/22/2016 00:00:00,8.000000,18.00,18.00,18.0,99999,99999
23,junk,11/23/2016 00:00:00,0.000000,17.40,17.80,17.6,99999,99999
23,junk,11/23/2016 00:00:00,8.000000,17.60,17.60,17.6,99999,99999
24,junk,11/24/2016 00:00:00,0.000000,17.40,17.60,17.5,99999,99999
24,junk,11/24/2016 00:00:00,8.000000,17.40,17.40,17.4,99999,99999
25,junk,11/26/2016 00:00:00,0.000000,17.20,17.40,17.299999999999997,99999,99999
26,junk,11/27/2016 00:00:00,0.000000,17.20,17.40,17.299999999999997,99999,99999
27,junk,11/28/2016 00:00:00,0.000000,17.20,17.20,17.2,99999,99999
