pdt_number,junk,Datetime,depth,mintemp,maxtemp,meantemp,junk2,junk3
1,junk,09/29/2018 09:00:00,0.000000,13.40,13.60,13.5,99999,99999
1,junk,09/29/2018 09:00:00,8.000000,13.40,13.60,13.5,99999,99999
1,junk,09/29/2018 09:00:00,24.000000,13.40,13.60,13.5,99999,99999
1,junk,09/29/2018 09:00:00,40.000000,13.40,13.60,13.5,99999,99999
1,junk,09/29/2018 09:00:00,64.000000,13.40,13.40,13.4,99999,99999
2,junk,09/30/2018 00:00:00,0.000000,13.00,13.80,13.4,99999,99999
2,junk,09/30/2018 00:00:00,8.000000,13.00,13.80,13.4,99999,99999
2,junk,09/30/2018 00:00:00,24.000000,13.00,13.80,13.4,99999,99999
2,junk,09/30/2018 00:00:00,40.000000,13.00,13.60,13.3,99999,99999
2,junk,09/30/2018 00:00:00,56.000000,12.80,13.40,13.100000000000001,99999,99999
2,junk,09/30/2018 00:00:00,72.000000,12.40,13.00,12.7,99999,99999
2,junk,09/30/2018 00:00:00,88.000000,11.80,12.00,11.9,99999,99999
3,junk,10/01/2018 00:00:00,0.000000,13.40,14.00,13.7,99999,99999
3,junk,10/01/2018 00:00:00,8.000000,13.40,14.00,13.7,99999,99999
3,junk,10/01/2018 00:00:00,24.000000,13.40,14.00,13.7,99999,99999
3,junk,10/01/2018 00:00:00,40.000000,13.00,14.00,13.5,99999,99999
3,junk,10/01/2018 00:00:00,56.000000,12.80,13.80,13.3,99999,99999
3,junk,10/01/2018 00:00:00,80.000000,10.80,11.80,11.3,99999,99999
4,junk,10/02/2018 00:00:00,0.000000,13.40,14.20,13.8,99999,99999
4,junk,10/02/2018 00:00:00,8.000000,13.40,14.20,13.8,99999,99999
4,junk,10/02/2018 00:00:00,40.000000,13.40,14.20,13.8,99999,99999
4,junk,10/02/2018 00:00:00,64.000000,10.80,14.20,12.5,99999,99999
4,junk,10/02/2018 00:00:00,96.000000,10.60,11.00,10.8,99999,99999
4,junk,10/02/2018 00:00:00,128.000000,10.40,10.60,10.5,99999,99999
4,junk,10/02/2018 00:00:00,152.000000,10.60,10.60,10.6,99999,99999
4,junk,10/02/2018 00:00:00,192.000000,10.60,10.60,10.6,99999,99999
5,junk,10/03/2018 00:00:00,0.000000,14.00,15.60,14.8,99999,99999
5,junk,10/03/2018 00:00:00,8.000000,14.00,15.60,14.8,99999,99999
5,junk,10/03/2018 00:00:00,40.000000,13.80,15.60,14.7,99999,99999
5,junk,10/03/2018 00:00:00,72.000000,11.20,14.20,12.7,99999,99999
5,junk,10/03/2018 00:00:00,104.000000,11.40,11.60,11.5,99999,99999
5,junk,10/03/2018 00:00:00,136.000000,11.00,11.00,11.0,99999,99999
5,junk,10/03/2018 00:00:00,192.000000,10.80,10.80,10.8,99999,99999
5,junk,10/03/2018 00:00:00,208.000000,10.80,10.80,10.8,99999,99999
6,junk,10/04/2018 00:00:00,0.000000,15.40,15.80,15.600000000000001,99999,99999
6,junk,10/04/2018 00:00:00,8.000000,15.40,15.80,15.600000000000001,99999,99999
6,junk,10/04/2018 00:00:00,24.000000,15.20,15.80,15.5,99999,99999
6,junk,10/04/2018 00:00:00,48.000000,14.40,15.80,15.100000000000001,99999,99999
6,junk,10/04/2018 00:00:00,80.000000,11.80,12.40,12.100000000000001,99999,99999
6,junk,10/04/2018 00:00:00,96.000000,11.80,11.80,11.8,99999,99999
6,junk,10/04/2018 00:00:00,112.000000,11.60,11.80,11.7,99999,99999
6,junk,10/04/2018 00:00:00,136.000000,11.40,11.60,11.5,99999,99999
7,junk,10/05/2018 00:00:00,0.000000,15.40,16.00,15.7,99999,99999
7,junk,10/05/2018 00:00:00,8.000000,15.40,16.00,15.7,99999,99999
7,junk,10/05/2018 00:00:00,24.000000,15.00,16.00,15.5,99999,99999
7,junk,10/05/2018 00:00:00,40.000000,14.00,16.00,15.0,99999,99999
7,junk,10/05/2018 00:00:00,56.000000,13.20,16.00,14.6,99999,99999
7,junk,10/05/2018 00:00:00,72.000000,13.00,14.80,13.9,99999,99999
7,junk,10/05/2018 00:00:00,96.000000,12.60,13.20,12.899999999999999,99999,99999
7,junk,10/05/2018 00:00:00,112.000000,12.40,12.60,12.5,99999,99999
8,junk,10/06/2018 00:00:00,0.000000,15.80,16.40,16.1,99999,99999
8,junk,10/06/2018 00:00:00,24.000000,15.80,16.40,16.1,99999,99999
8,junk,10/06/2018 00:00:00,112.000000,12.00,13.20,12.6,99999,99999
8,junk,10/06/2018 00:00:00,136.000000,11.60,12.60,12.1,99999,99999
8,junk,10/06/2018 00:00:00,200.000000,11.40,11.80,11.600000000000001,99999,99999
8,junk,10/06/2018 00:00:00,296.000000,11.20,11.40,11.3,99999,99999
8,junk,10/06/2018 00:00:00,352.000000,11.00,11.00,11.0,99999,99999
8,junk,10/06/2018 00:00:00,392.000000,11.00,11.00,11.0,99999,99999
9,junk,10/07/2018 00:00:00,0.000000,16.40,17.00,16.7,99999,99999
9,junk,10/07/2018 00:00:00,24.000000,15.80,17.00,16.4,99999,99999
9,junk,10/07/2018 00:00:00,80.000000,12.20,14.60,13.399999999999999,99999,99999
9,junk,10/07/2018 00:00:00,136.000000,11.80,12.00,11.9,99999,99999
9,junk,10/07/2018 00:00:00,232.000000,11.40,11.60,11.5,99999,99999
9,junk,10/07/2018 00:00:00,256.000000,11.40,11.60,11.5,99999,99999
9,junk,10/07/2018 00:00:00,304.000000,11.40,11.40,11.4,99999,99999
9,junk,10/07/2018 00:00:00,376.000000,11.20,11.20,11.2,99999,99999
10,junk,10/08/2018 00:00:00,0.000000,16.40,17.20,16.799999999999997,99999,99999
10,junk,10/08/2018 00:00:00,32.000000,15.20,17.20,16.2,99999,99999
10,junk,10/08/2018 00:00:00,152.000000,11.60,12.20,11.899999999999999,99999,99999
10,junk,10/08/2018 00:00:00,168.000000,11.60,11.80,11.7,99999,99999
10,junk,10/08/2018 00:00:00,280.000000,11.20,11.40,11.3,99999,99999
10,junk,10/08/2018 00:00:00,368.000000,11.20,11.40,11.3,99999,99999
10,junk,10/08/2018 00:00:00,376.000000,11.20,11.20,11.2,99999,99999
10,junk,10/08/2018 00:00:00,480.000000,11.00,11.00,11.0,99999,99999
11,junk,10/09/2018 00:00:00,0.000000,16.20,18.00,17.1,99999,99999
11,junk,10/09/2018 00:00:00,32.000000,15.40,18.00,16.7,99999,99999
11,junk,10/09/2018 00:00:00,128.000000,11.60,12.60,12.1,99999,99999
11,junk,10/09/2018 00:00:00,200.000000,11.60,11.60,11.6,99999,99999
11,junk,10/09/2018 00:00:00,304.000000,11.40,11.40,11.4,99999,99999
11,junk,10/09/2018 00:00:00,368.000000,11.20,11.20,11.2,99999,99999
11,junk,10/09/2018 00:00:00,440.000000,11.00,11.20,11.1,99999,99999
11,junk,10/09/2018 00:00:00,512.000000,11.00,11.00,11.0,99999,99999
12,junk,10/10/2018 00:00:00,0.000000,17.60,18.60,18.1,99999,99999
12,junk,10/10/2018 00:00:00,16.000000,17.60,18.60,18.1,99999,99999
12,junk,10/10/2018 00:00:00,56.000000,13.20,18.60,15.9,99999,99999
12,junk,10/10/2018 00:00:00,88.000000,12.00,13.60,12.8,99999,99999
12,junk,10/10/2018 00:00:00,136.000000,11.80,12.00,11.9,99999,99999
12,junk,10/10/2018 00:00:00,184.000000,11.60,11.80,11.7,99999,99999
12,junk,10/10/2018 00:00:00,200.000000,11.60,11.60,11.6,99999,99999
12,junk,10/10/2018 00:00:00,256.000000,11.60,11.60,11.6,99999,99999
13,junk,10/11/2018 00:00:00,0.000000,17.80,18.40,18.1,99999,99999
13,junk,10/11/2018 00:00:00,16.000000,17.60,18.40,18.0,99999,99999
13,junk,10/11/2018 00:00:00,48.000000,14.80,18.20,16.5,99999,99999
13,junk,10/11/2018 00:00:00,104.000000,12.00,12.40,12.2,99999,99999
13,junk,10/11/2018 00:00:00,120.000000,11.80,12.20,12.0,99999,99999
13,junk,10/11/2018 00:00:00,144.000000,11.80,12.00,11.9,99999,99999
13,junk,10/11/2018 00:00:00,200.000000,11.80,11.80,11.8,99999,99999
13,junk,10/11/2018 00:00:00,224.000000,11.60,11.80,11.7,99999,99999
14,junk,10/12/2018 00:00:00,0.000000,18.00,18.80,18.4,99999,99999
14,junk,10/12/2018 00:00:00,16.000000,18.00,18.80,18.4,99999,99999
14,junk,10/12/2018 00:00:00,56.000000,13.40,18.40,15.899999999999999,99999,99999
14,junk,10/12/2018 00:00:00,104.000000,12.20,13.00,12.6,99999,99999
14,junk,10/12/2018 00:00:00,160.000000,11.80,12.00,11.9,99999,99999
14,junk,10/12/2018 00:00:00,208.000000,11.60,11.60,11.6,99999,99999
14,junk,10/12/2018 00:00:00,240.000000,11.60,11.60,11.6,99999,99999
14,junk,10/12/2018 00:00:00,272.000000,11.40,11.40,11.4,99999,99999
15,junk,10/13/2018 00:00:00,0.000000,18.00,18.80,18.4,99999,99999
15,junk,10/13/2018 00:00:00,8.000000,17.60,18.80,18.200000000000003,99999,99999
15,junk,10/13/2018 00:00:00,40.000000,13.00,18.80,15.9,99999,99999
15,junk,10/13/2018 00:00:00,72.000000,12.20,13.40,12.8,99999,99999
15,junk,10/13/2018 00:00:00,112.000000,12.00,12.00,12.0,99999,99999
15,junk,10/13/2018 00:00:00,152.000000,11.80,11.80,11.8,99999,99999
15,junk,10/13/2018 00:00:00,168.000000,11.80,11.80,11.8,99999,99999
15,junk,10/13/2018 00:00:00,208.000000,11.60,11.80,11.7,99999,99999
16,junk,10/14/2018 00:00:00,0.000000,18.20,20.00,19.1,99999,99999
16,junk,10/14/2018 00:00:00,8.000000,18.00,20.00,19.0,99999,99999
16,junk,10/14/2018 00:00:00,40.000000,14.20,19.80,17.0,99999,99999
16,junk,10/14/2018 00:00:00,72.000000,12.00,12.60,12.3,99999,99999
16,junk,10/14/2018 00:00:00,104.000000,11.80,12.00,11.9,99999,99999
16,junk,10/14/2018 00:00:00,128.000000,11.80,11.80,11.8,99999,99999
16,junk,10/14/2018 00:00:00,168.000000,11.80,11.80,11.8,99999,99999
16,junk,10/14/2018 00:00:00,200.000000,11.80,11.80,11.8,99999,99999
17,junk,10/15/2018 00:00:00,0.000000,19.00,19.60,19.3,99999,99999
17,junk,10/15/2018 00:00:00,8.000000,19.00,19.60,19.3,99999,99999
17,junk,10/15/2018 00:00:00,32.000000,15.20,19.60,17.4,99999,99999
17,junk,10/15/2018 00:00:00,72.000000,12.20,13.00,12.6,99999,99999
17,junk,10/15/2018 00:00:00,80.000000,12.00,12.60,12.3,99999,99999
17,junk,10/15/2018 00:00:00,96.000000,12.00,12.20,12.1,99999,99999
17,junk,10/15/2018 00:00:00,128.000000,12.00,12.00,12.0,99999,99999
17,junk,10/15/2018 00:00:00,152.000000,11.80,12.00,11.9,99999,99999
18,junk,10/16/2018 00:00:00,0.000000,19.20,19.60,19.4,99999,99999
18,junk,10/16/2018 00:00:00,8.000000,19.20,19.60,19.4,99999,99999
18,junk,10/16/2018 00:00:00,24.000000,19.00,19.60,19.3,99999,99999
18,junk,10/16/2018 00:00:00,56.000000,12.40,15.20,13.8,99999,99999
18,junk,10/16/2018 00:00:00,80.000000,12.20,12.20,12.2,99999,99999
18,junk,10/16/2018 00:00:00,88.000000,12.00,12.20,12.1,99999,99999
18,junk,10/16/2018 00:00:00,120.000000,12.00,12.00,12.0,99999,99999
18,junk,10/16/2018 00:00:00,136.000000,11.80,11.80,11.8,99999,99999
19,junk,10/17/2018 00:00:00,0.000000,19.20,19.40,19.299999999999997,99999,99999
19,junk,10/17/2018 00:00:00,8.000000,19.20,19.40,19.299999999999997,99999,99999
19,junk,10/17/2018 00:00:00,24.000000,18.80,19.40,19.1,99999,99999
19,junk,10/17/2018 00:00:00,40.000000,14.40,19.20,16.8,99999,99999
19,junk,10/17/2018 00:00:00,64.000000,12.40,13.00,12.7,99999,99999
19,junk,10/17/2018 00:00:00,72.000000,12.20,12.60,12.399999999999999,99999,99999
19,junk,10/17/2018 00:00:00,96.000000,12.00,12.00,12.0,99999,99999
19,junk,10/17/2018 00:00:00,112.000000,11.80,11.80,11.8,99999,99999
20,junk,10/18/2018 00:00:00,0.000000,19.20,19.20,19.2,99999,99999
20,junk,10/18/2018 00:00:00,8.000000,19.20,19.20,19.2,99999,99999
20,junk,10/18/2018 00:00:00,40.000000,13.60,19.00,16.3,99999,99999
20,junk,10/18/2018 00:00:00,64.000000,12.20,13.20,12.7,99999,99999
20,junk,10/18/2018 00:00:00,96.000000,12.00,12.00,12.0,99999,99999
20,junk,10/18/2018 00:00:00,128.000000,11.80,12.00,11.9,99999,99999
20,junk,10/18/2018 00:00:00,144.000000,11.80,11.80,11.8,99999,99999
20,junk,10/18/2018 00:00:00,184.000000,11.80,11.80,11.8,99999,99999
21,junk,10/19/2018 00:00:00,0.000000,19.00,19.20,19.1,99999,99999
